threshold,f1,tp,fp,fn,splits,merges,inaccurate_masks,val
0.85,0.0,0,7,7,0,0,18,17
0.9,0.0,0,7,7,0,0,18,17
0.5,0.5106382978614759,12,10,3,0,0,10,17
0.55,0.4090909090816116,9,10,3,0,0,13,17
0.6,0.3333333333253968,7,10,3,0,0,15,17
0.65,0.2926829268221297,6,10,3,0,0,16,17
0.7,0.1578947368379501,3,10,3,0,0,19,17
0.75,0.0,0,10,3,0,0,22,17
0.8,0.0,0,10,3,0,0,22,17
0.85,0.0,0,10,3,0,0,22,17
0.9,0.0,0,10,3,0,0,22,17
0.5,0.5106382978614759,12,10,5,0,0,8,17
0.55,0.4782608695548205,11,10,5,0,0,9,17
0.6,0.3333333333253968,7,10,5,0,0,13,17
0.65,0.1578947368379501,3,10,5,0,0,17,17
0.7,0.1081081081051862,2,10,5,0,0,18,17
0.75,0.0555555555540123,1,10,5,0,0,19,17
0.8,0.0,0,10,5,0,0,20,17
0.85,0.0,0,10,5,0,0,20,17
0.9,0.0,0,10,5,0,0,20,17
0.5,0.5531914893499321,13,8,4,0,0,9,17
0.55,0.5531914893499321,13,8,4,0,0,9,17
0.6,0.4545454545351239,10,8,4,0,0,12,17
0.65,0.3809523809433107,8,8,4,0,0,14,17
0.7,0.3809523809433107,8,8,4,0,0,14,17
0.75,0.1111111111080247,2,8,4,0,0,20,17
0.8,0.0,0,8,4,0,0,22,17
0.85,0.0,0,8,4,0,0,22,17
0.9,0.0,0,8,4,0,0,22,17
0.5,0.5769230769119823,15,12,6,0,0,4,17
0.55,0.4897959183573512,12,12,6,0,0,7,17
0.6,0.3555555555476543,8,12,6,0,0,11,17
0.65,0.2380952380895692,5,12,6,0,0,14,17
0.7,0.1951219512147531,4,12,6,0,0,15,17
0.75,0.14999999999625,3,12,6,0,0,16,17
0.8,0.0526315789459833,1,12,6,0,0,18,17
0.85,0.0526315789459833,1,12,6,0,0,18,17
0.9,0.0,0,12,6,0,0,19,17
0.5,0.5925925925816187,16,12,3,0,0,7,17
0.55,0.5925925925816187,16,12,3,0,0,7,17
0.6,0.5098039215586313,13,12,3,0,0,10,17
0.65,0.3478260869489603,8,12,3,0,0,15,17
0.7,0.1904761904716553,4,12,3,0,0,19,17
0.75,0.0999999999974999,2,12,3,0,0,21,17
0.8,0.0512820512807363,1,12,3,0,0,22,17
0.85,0.0,0,12,3,0,0,23,17
0.9,0.0,0,12,3,0,0,23,17
0.5,0.4897959183573512,12,14,3,0,0,8,17
0.55,0.4897959183573512,12,14,3,0,0,8,17
0.6,0.3913043478175804,9,14,3,0,0,11,17
0.65,0.3555555555476543,8,14,3,0,0,12,17
0.7,0.2380952380895692,5,14,3,0,0,15,17
0.75,0.14999999999625,3,14,3,0,0,17,17
0.8,0.0,0,14,3,0,0,20,17
0.85,0.0,0,14,3,0,0,20,17
0.9,0.0,0,14,3,0,0,20,17
0.5,0.6122448979466889,15,10,5,0,0,4,17
0.55,0.5833333333211806,14,10,5,0,0,5,17
0.6,0.4888888888780247,11,10,5,0,0,8,17
0.65,0.3809523809433107,8,10,5,0,0,11,17
0.7,0.2999999999925,6,10,5,0,0,13,17
0.75,0.2105263157839335,4,10,5,0,0,15,17
0.8,0.0571428571412245,1,10,5,0,0,18,17
0.85,0.0,0,10,5,0,0,19,17
0.9,0.0,0,10,5,0,0,19,17
0.5,0.6222222222083951,14,7,3,0,0,7,17
0.55,0.6222222222083951,14,7,3,0,0,7,17
0.6,0.558139534870741,12,7,3,0,0,9,17
0.65,0.4499999999887501,9,7,3,0,0,12,17
0.7,0.2777777777700617,5,7,3,0,0,16,17
0.75,0.1212121212084481,2,7,3,0,0,19,17
0.8,0.0624999999980468,1,7,3,0,0,20,17
0.85,0.0,0,7,3,0,0,21,17
0.9,0.0,0,7,3,0,0,21,17
0.5,0.6086956521606806,14,8,4,0,0,6,17
0.55,0.6086956521606806,14,8,4,0,0,6,17
0.6,0.5777777777649383,13,8,4,0,0,7,17
0.65,0.3999999999899999,8,8,4,0,0,12,17
0.7,0.2222222222160494,4,8,4,0,0,16,17
0.75,0.0,0,8,4,0,0,20,17
0.8,0.0,0,8,4,0,0,20,17
0.85,0.0,0,8,4,0,0,20,17
0.9,0.0,0,8,4,0,0,20,17
0.5,0.5454545454421488,12,9,3,0,0,8,17
0.55,0.5116279069648461,11,9,3,0,0,9,17
0.6,0.4390243902331945,9,9,3,0,0,11,17
0.65,0.3999999999899999,8,9,3,0,0,12,17
0.7,0.1714285714236735,3,9,3,0,0,17,17
0.75,0.1176470588200692,2,9,3,0,0,18,17
0.8,0.0,0,9,3,0,0,20,17
0.85,0.0,0,9,3,0,0,20,17
0.9,0.0,0,9,3,0,0,20,17
0.5,0.5882352941061131,15,12,2,0,0,7,17
0.55,0.5306122448871304,13,12,2,0,0,9,17
0.6,0.4999999999895834,12,12,2,0,0,10,17
0.65,0.4347826086862004,10,12,2,0,0,12,17
0.7,0.285714285707483,6,12,2,0,0,16,17
0.75,0.1052631578919667,2,12,2,0,0,20,17
0.8,0.0,0,12,2,0,0,22,17
0.85,0.0,0,12,2,0,0,22,17
0.9,0.0,0,12,2,0,0,22,17
0.5,0.6274509803798539,16,12,5,0,0,2,17
0.55,0.541666666655382,13,12,5,0,0,5,17
0.6,0.541666666655382,13,12,5,0,0,5,17
0.65,0.4444444444345679,10,12,5,0,0,8,17
0.7,0.3333333333253968,7,12,5,0,0,11,17
0.75,0.1578947368379501,3,12,5,0,0,15,17
0.8,0.0555555555540123,1,12,5,0,0,17,17
0.85,0.0,0,12,5,0,0,18,17
0.9,0.0,0,12,5,0,0,18,17
0.5,0.5660377358383767,15,14,4,0,0,5,17
0.55,0.5098039215586313,13,14,4,0,0,7,17
0.6,0.5098039215586313,13,14,4,0,0,7,17
0.65,0.4489795918275719,11,14,4,0,0,9,17
0.7,0.1904761904716553,4,14,4,0,0,16,17
0.75,0.1904761904716553,4,14,4,0,0,16,17
0.8,0.0999999999974999,2,14,4,0,0,18,17
0.85,0.0,0,14,4,0,0,20,17
0.9,0.0,0,14,4,0,0,20,17
0.5,0.6399999999872,16,12,1,0,0,5,17
0.55,0.6399999999872,16,12,1,0,0,5,17
0.6,0.5217391304234404,12,12,1,0,0,9,17
0.65,0.341463414625818,7,12,1,0,0,14,17
0.7,0.2999999999925,6,12,1,0,0,15,17
0.75,0.1621621621577794,3,12,1,0,0,18,17
0.8,0.0571428571412245,1,12,1,0,0,20,17
0.85,0.0,0,12,1,0,0,21,17
0.9,0.0,0,12,1,0,0,21,17
0.5,0.5365853658405711,11,9,6,0,0,4,17
0.55,0.5365853658405711,11,9,6,0,0,4,17
0.6,0.4210526315678671,8,9,6,0,0,7,17
0.65,0.3333333333240741,6,9,6,0,0,9,17
0.7,0.3333333333240741,6,9,6,0,0,9,17
0.75,0.1818181818126722,3,9,6,0,0,12,17
0.8,0.0645161290301769,1,9,6,0,0,14,17
0.85,0.0,0,9,6,0,0,15,17
0.9,0.0,0,9,6,0,0,15,17
0.5,0.6363636363491736,14,8,3,0,0,5,17
0.55,0.6046511627766361,13,8,3,0,0,6,17
0.6,0.5365853658405711,11,8,3,0,0,8,17
0.65,0.4210526315678671,8,8,3,0,0,11,17
0.7,0.3333333333240741,6,8,3,0,0,13,17
0.75,0.2857142857061224,5,8,3,0,0,14,17
0.8,0.1818181818126722,3,8,3,0,0,16,17
0.85,0.0645161290301769,1,8,3,0,0,18,17
0.9,0.0,0,8,3,0,0,19,17
0.5,0.5454545454421488,12,12,0,0,0,8,17
0.55,0.4761904761791384,10,12,0,0,0,10,17
0.6,0.4390243902331945,9,12,0,0,0,11,17
0.65,0.3157894736759003,6,12,0,0,0,14,17
0.7,0.2222222222160494,4,12,0,0,0,16,17
0.75,0.1714285714236735,3,12,0,0,0,17,17
0.8,0.060606060604224,1,12,0,0,0,19,17
0.85,0.0,0,12,0,0,0,20,17
0.9,0.0,0,12,0,0,0,20,17
0.5,0.7111111110953087,16,7,1,0,0,5,17
0.55,0.6511627906825311,14,7,1,0,0,7,17
0.6,0.5853658536442594,12,7,1,0,0,9,17
0.65,0.4324324324207451,8,7,1,0,0,13,17
0.7,0.294117647050173,5,7,1,0,0,16,17
0.75,0.2424242424168962,4,7,1,0,0,17,17
0.8,0.0666666666644444,1,7,1,0,0,20,17
0.85,0.0,0,7,1,0,0,21,17
0.9,0.0,0,7,1,0,0,21,17
0.5,0.6521739130293006,15,9,1,0,0,6,17
0.55,0.558139534870741,12,9,1,0,0,9,17
0.6,0.3684210526218837,7,9,1,0,0,14,17
0.65,0.3243243243155588,6,9,1,0,0,15,17
0.7,0.228571428564898,4,9,1,0,0,17,17
0.75,0.1212121212084481,2,9,1,0,0,19,17
0.8,0.0624999999980468,1,9,1,0,0,20,17
0.85,0.0,0,9,1,0,0,21,17
0.9,0.0,0,9,1,0,0,21,17
0.5,0.6122448979466889,15,13,2,0,0,4,17
0.55,0.4545454545351239,10,13,2,0,0,9,17
0.6,0.4186046511530557,9,13,2,0,0,10,17
0.65,0.3809523809433107,8,13,2,0,0,11,17
0.7,0.1621621621577794,3,13,2,0,0,16,17
0.75,0.0571428571412245,1,13,2,0,0,18,17
0.8,0.0,0,13,2,0,0,19,17
0.85,0.0,0,13,2,0,0,19,17
0.9,0.0,0,13,2,0,0,19,17
0.5,0.7083333333185764,17,9,2,0,0,3,17
0.55,0.6521739130293006,15,9,2,0,0,5,17
0.6,0.558139534870741,12,9,2,0,0,8,17
0.65,0.4878048780368828,10,9,2,0,0,10,17
0.7,0.228571428564898,4,9,2,0,0,16,17
0.75,0.1212121212084481,2,9,2,0,0,18,17
0.8,0.0624999999980468,1,9,2,0,0,19,17
0.85,0.0624999999980468,1,9,2,0,0,19,17
0.9,0.0,0,9,2,0,0,20,17
0.5,0.6808510638153011,16,9,1,0,1,5,17
0.55,0.5909090908956612,13,9,1,0,1,8,17
0.6,0.5238095237970521,11,9,1,0,1,10,17
0.65,0.4878048780368828,10,9,1,0,1,11,17
0.7,0.4102564102458909,8,9,1,0,1,13,17
0.75,0.1764705882301038,3,9,1,0,1,18,17
0.8,0.0,0,9,1,0,1,21,17
0.85,0.0,0,9,1,0,1,21,17
0.9,0.0,0,9,1,0,1,21,17
0.5,0.5909090908956612,13,12,1,0,2,5,17
0.55,0.5238095237970521,11,12,1,0,2,7,17
0.6,0.4878048780368828,10,12,1,0,2,8,17
0.65,0.3243243243155588,6,12,1,0,2,12,17
0.7,0.1764705882301038,3,12,1,0,2,15,17
0.75,0.1212121212084481,2,12,1,0,2,16,17
0.8,0.1212121212084481,2,12,1,0,2,16,17
0.85,0.0624999999980468,1,12,1,0,2,17,17
0.9,0.0,0,12,1,0,2,18,17
0.5,0.4999999999886364,11,11,0,0,0,11,17
0.55,0.4999999999886364,11,11,0,0,0,11,17
0.6,0.4999999999886364,11,11,0,0,0,11,17
0.65,0.34999999999125,7,11,0,0,0,15,17
0.7,0.2162162162103725,4,11,0,0,0,18,17
0.75,0.114285714282449,2,11,0,0,0,20,17
0.8,0.0,0,11,0,0,0,22,17
0.85,0.0,0,11,0,0,0,22,17
0.9,0.0,0,11,0,0,0,22,17
0.5,0.5769230769119823,15,15,2,0,0,5,17
0.55,0.5490196078323722,14,15,2,0,0,6,17
0.6,0.4583333333237847,11,15,2,0,0,9,17
0.65,0.2790697674353705,6,15,2,0,0,14,17
0.7,0.0526315789459833,1,15,2,0,0,19,17
0.75,0.0,0,15,2,0,0,20,17
0.8,0.0,0,15,2,0,0,20,17
0.85,0.0,0,15,2,0,0,20,17
0.9,0.0,0,15,2,0,0,20,17
0.5,0.5531914893499321,13,12,1,0,0,8,17
0.55,0.4545454545351239,10,12,1,0,0,11,17
0.6,0.3809523809433107,8,12,1,0,0,13,17
0.65,0.2564102564036818,5,12,1,0,0,16,17
0.7,0.2564102564036818,5,12,1,0,0,16,17
0.75,0.1111111111080247,2,12,1,0,0,19,17
0.8,0.0,0,12,1,0,0,21,17
0.85,0.0,0,12,1,0,0,21,17
0.9,0.0,0,12,1,0,0,21,17
0.5,0.6382978723268448,15,10,2,0,0,5,17
0.55,0.6382978723268448,15,10,2,0,0,5,17
0.6,0.4390243902331945,9,10,2,0,0,11,17
0.65,0.3589743589651545,7,10,2,0,0,13,17
0.7,0.3157894736759003,6,10,2,0,0,14,17
0.75,0.060606060604224,1,10,2,0,0,19,17
0.8,0.0,0,10,2,0,0,20,17
0.85,0.0,0,10,2,0,0,20,17
0.9,0.0,0,10,2,0,0,20,17
0.5,0.5238095237970521,11,8,3,0,0,9,17
0.55,0.4878048780368828,10,8,3,0,0,10,17
0.6,0.4499999999887501,9,8,3,0,0,11,17
0.65,0.3243243243155588,6,8,3,0,0,14,17
0.7,0.1764705882301038,3,8,3,0,0,17,17
0.75,0.0624999999980468,1,8,3,0,0,19,17
0.8,0.0,0,8,3,0,0,20,17
0.85,0.0,0,8,3,0,0,20,17
0.9,0.0,0,8,3,0,0,20,17
0.5,0.4888888888780247,11,12,4,0,0,7,17
0.55,0.4186046511530557,9,12,4,0,0,9,17
0.6,0.3809523809433107,8,12,4,0,0,10,17
0.65,0.3809523809433107,8,12,4,0,0,10,17
0.7,0.2564102564036818,5,12,4,0,0,13,17
0.75,0.1111111111080247,2,12,4,0,0,16,17
0.8,0.0571428571412245,1,12,4,0,0,17,17
0.85,0.0,0,12,4,0,0,18,17
0.9,0.0,0,12,4,0,0,18,17
0.5,0.5454545454421488,12,10,4,0,0,6,17
0.55,0.4390243902331945,9,10,4,0,0,9,17
0.6,0.4390243902331945,9,10,4,0,0,9,17
0.65,0.4390243902331945,9,10,4,0,0,9,17
0.7,0.3589743589651545,7,10,4,0,0,11,17
0.75,0.2222222222160494,4,10,4,0,0,14,17
0.8,0.1714285714236735,3,10,4,0,0,15,17
0.85,0.060606060604224,1,10,4,0,0,17,17
0.9,0.0,0,10,4,0,0,18,17
0.5,0.6666666666518519,15,8,2,0,0,5,17
0.55,0.6363636363491736,14,8,2,0,0,6,17
0.6,0.5365853658405711,11,8,2,0,0,9,17
0.65,0.4210526315678671,8,8,2,0,0,12,17
0.7,0.3333333333240741,6,8,2,0,0,14,17
0.75,0.2857142857061224,5,8,2,0,0,15,17
0.8,0.0645161290301769,1,8,2,0,0,19,17
0.85,0.0,0,8,2,0,0,20,17
0.9,0.0,0,8,2,0,0,20,17
0.5,0.5454545454421488,12,11,4,0,0,5,17
0.55,0.5116279069648461,11,11,4,0,0,6,17
0.6,0.3999999999899999,8,11,4,0,0,9,17
0.65,0.2222222222160494,4,11,4,0,0,13,17
0.7,0.1714285714236735,3,11,4,0,0,14,17
0.75,0.1176470588200692,2,11,4,0,0,15,17
0.8,0.060606060604224,1,11,4,0,0,16,17
0.85,0.0,0,11,4,0,0,17,17
0.9,0.0,0,11,4,0,0,17,17
0.5,0.6666666666527779,16,10,1,0,0,5,17
0.55,0.5454545454421488,12,10,1,0,0,9,17
0.6,0.5116279069648461,11,10,1,0,0,10,17
0.65,0.4390243902331945,9,10,1,0,0,12,17
0.7,0.3589743589651545,7,10,1,0,0,14,17
0.75,0.2702702702629657,5,10,1,0,0,16,17
0.8,0.0,0,10,1,0,0,21,17
0.85,0.0,0,10,1,0,0,21,17
0.9,0.0,0,10,1,0,0,21,17
0.5,0.6046511627766361,13,8,2,0,0,7,17
0.55,0.5714285714149661,12,8,2,0,0,8,17
0.6,0.5365853658405711,11,8,2,0,0,9,17
0.65,0.378378378368152,7,8,2,0,0,13,17
0.7,0.2857142857061224,5,8,2,0,0,15,17
0.75,0.0645161290301769,1,8,2,0,0,19,17
0.8,0.0,0,8,2,0,0,20,17
0.85,0.0,0,8,2,0,0,20,17
0.9,0.0,0,8,2,0,0,20,17
0.5,0.7234042553037574,17,8,1,0,0,4,17
0.55,0.7234042553037574,17,8,1,0,0,4,17
0.6,0.5714285714149661,12,8,1,0,0,9,17
0.65,0.4210526315678671,8,8,1,0,0,13,17
0.7,0.378378378368152,7,8,1,0,0,14,17
0.75,0.2857142857061224,5,8,1,0,0,16,17
0.8,0.1249999999960937,2,8,1,0,0,19,17
0.85,0.0,0,8,1,0,0,21,17
0.9,0.0,0,8,1,0,0,21,17
0.5,0.5454545454421488,12,9,3,0,0,8,17
0.55,0.5116279069648461,11,9,3,0,0,9,17
0.6,0.3999999999899999,8,9,3,0,0,12,17
0.65,0.3589743589651545,7,9,3,0,0,13,17
0.7,0.2702702702629657,5,9,3,0,0,15,17
0.75,0.1714285714236735,3,9,3,0,0,17,17
0.8,0.1176470588200692,2,9,3,0,0,18,17
0.85,0.0,0,9,3,0,0,20,17
0.9,0.0,0,9,3,0,0,20,17
0.5,0.5199999999896,13,14,3,0,0,7,17
0.55,0.4897959183573512,12,14,3,0,0,8,17
0.6,0.4255319148845632,10,14,3,0,0,10,17
0.65,0.3181818181745868,7,14,3,0,0,13,17
0.7,0.1951219512147531,4,14,3,0,0,16,17
0.75,0.1951219512147531,4,14,3,0,0,16,17
0.8,0.0,0,14,3,0,0,20,17
0.85,0.0,0,14,3,0,0,20,17
0.9,0.0,0,14,3,0,0,20,17
0.5,0.5853658536442594,12,10,2,0,1,5,17
0.55,0.54999999998625,11,10,2,0,1,6,17
0.6,0.4736842105138505,9,10,2,0,1,8,17
0.65,0.3888888888780865,7,10,2,0,1,10,17
0.7,0.1874999999941406,3,10,2,0,1,14,17
0.75,0.1290322580603538,2,10,2,0,1,15,17
0.8,0.0,0,10,2,0,1,17,17
0.85,0.0,0,10,2,0,1,17,17
0.9,0.0,0,10,2,0,1,17,17
0.5,0.6086956521606806,14,11,3,0,0,4,17
0.55,0.5454545454421488,12,11,3,0,0,6,17
0.6,0.4390243902331945,9,11,3,0,0,9,17
0.65,0.3999999999899999,8,11,3,0,0,10,17
0.7,0.2222222222160494,4,11,3,0,0,14,17
0.75,0.1176470588200692,2,11,3,0,0,16,17
0.8,0.1176470588200692,2,11,3,0,0,16,17
0.85,0.0,0,11,3,0,0,18,17
0.9,0.0,0,11,3,0,0,18,17
0.5,0.7142857142346939,5,1,0,0,0,3,17
0.55,0.6153846153372781,4,1,0,0,0,4,17
0.6,0.3636363636033057,2,1,0,0,0,6,17
0.65,0.3636363636033057,2,1,0,0,0,6,17
0.7,0.19999999998,1,1,0,0,0,7,17
0.75,0.0,0,1,0,0,0,8,17
0.8,0.0,0,1,0,0,0,8,17
0.85,0.0,0,1,0,0,0,8,17
0.9,0.0,0,1,0,0,0,8,17
0.5,0.7777777777345679,7,3,1,0,0,0,17
0.55,0.7058823528996541,6,3,1,0,0,1,17
0.6,0.6249999999609375,5,3,1,0,0,2,17
0.65,0.5333333332977778,4,3,1,0,0,3,17
0.7,0.4285714285408163,3,3,1,0,0,4,17
0.75,0.0,0,3,1,0,0,7,17
0.8,0.0,0,3,1,0,0,7,17
0.85,0.0,0,3,1,0,0,7,17
0.9,0.0,0,3,1,0,0,7,17
0.5,0.5714285713877549,4,2,1,0,0,3,17
0.55,0.1818181818016528,1,2,1,0,0,6,17
0.6,0.1818181818016528,1,2,1,0,0,6,17
0.65,0.0,0,2,1,0,0,7,17
0.7,0.0,0,2,1,0,0,7,17
0.75,0.0,0,2,1,0,0,7,17
0.8,0.0,0,2,1,0,0,7,17
0.85,0.0,0,2,1,0,0,7,17
0.9,0.0,0,2,1,0,0,7,17
0.5,0.5714285713877549,4,2,1,0,0,3,17
0.55,0.5714285713877549,4,2,1,0,0,3,17
0.6,0.5714285713877549,4,2,1,0,0,3,17
0.65,0.1818181818016528,1,2,1,0,0,6,17
0.7,0.1818181818016528,1,2,1,0,0,6,17
0.75,0.0,0,2,1,0,0,7,17
0.8,0.0,0,2,1,0,0,7,17
0.85,0.0,0,2,1,0,0,7,17
0.9,0.0,0,2,1,0,0,7,17
0.5,0.6249999999609375,5,3,0,0,0,3,17
0.55,0.6249999999609375,5,3,0,0,0,3,17
0.6,0.5333333332977778,4,3,0,0,0,4,17
0.65,0.4285714285408163,3,3,0,0,0,5,17
0.7,0.1666666666527777,1,3,0,0,0,7,17
0.75,0.0,0,3,0,0,0,8,17
0.8,0.0,0,3,0,0,0,8,17
0.85,0.0,0,3,0,0,0,8,17
0.9,0.0,0,3,0,0,0,8,17
0.5,0.4999999999583333,3,1,2,0,0,3,17
0.55,0.3636363636033057,2,1,2,0,0,4,17
0.6,0.19999999998,1,1,2,0,0,5,17
0.65,0.19999999998,1,1,2,0,0,5,17
0.7,0.19999999998,1,1,2,0,0,5,17
0.75,0.0,0,1,2,0,0,6,17
0.8,0.0,0,1,2,0,0,6,17
0.85,0.0,0,1,2,0,0,6,17
0.9,0.0,0,1,2,0,0,6,17
0.5,0.6666666666222222,5,3,1,0,1,1,17
0.55,0.5714285713877549,4,3,1,0,1,2,17
0.6,0.4615384615029586,3,3,1,0,1,3,17
0.65,0.1818181818016528,1,3,1,0,1,5,17
0.7,0.1818181818016528,1,3,1,0,1,5,17
0.75,0.1818181818016528,1,3,1,0,1,5,17
0.8,0.0,0,3,1,0,1,6,17
0.85,0.0,0,3,1,0,1,6,17
0.9,0.0,0,3,1,0,1,6,17
0.5,0.5714285713877549,4,2,2,0,0,2,17
0.55,0.5714285713877549,4,2,2,0,0,2,17
0.6,0.5714285713877549,4,2,2,0,0,2,17
0.65,0.3333333333055555,2,2,2,0,0,4,17
0.7,0.0,0,2,2,0,0,6,17
0.75,0.0,0,2,2,0,0,6,17
0.8,0.0,0,2,2,0,0,6,17
0.85,0.0,0,2,2,0,0,6,17
0.9,0.0,0,2,2,0,0,6,17
0.5,0.3749999999765625,3,5,2,0,0,3,17
0.55,0.3749999999765625,3,5,2,0,0,3,17
0.6,0.2666666666488889,2,5,2,0,0,4,17
0.65,0.2666666666488889,2,5,2,0,0,4,17
0.7,0.0,0,5,2,0,0,6,17
0.75,0.0,0,5,2,0,0,6,17
0.8,0.0,0,5,2,0,0,6,17
0.85,0.0,0,5,2,0,0,6,17
0.9,0.0,0,5,2,0,0,6,17
0.5,0.5714285713877549,4,2,2,0,0,2,17
0.55,0.5714285713877549,4,2,2,0,0,2,17
0.6,0.3333333333055555,2,2,2,0,0,4,17
0.65,0.3333333333055555,2,2,2,0,0,4,17
0.7,0.3333333333055555,2,2,2,0,0,4,17
0.75,0.1818181818016528,1,2,2,0,0,5,17
0.8,0.0,0,2,2,0,0,6,17
0.85,0.0,0,2,2,0,0,6,17
0.9,0.0,0,2,2,0,0,6,17
0.5,0.6666666666222222,5,2,2,0,0,1,17
0.55,0.6666666666222222,5,2,2,0,0,1,17
0.6,0.5714285713877549,4,2,2,0,0,2,17
0.65,0.4615384615029586,3,2,2,0,0,3,17
0.7,0.1818181818016528,1,2,2,0,0,5,17
0.75,0.0,0,2,2,0,0,6,17
0.8,0.0,0,2,2,0,0,6,17
0.85,0.0,0,2,2,0,0,6,17
0.9,0.0,0,2,2,0,0,6,17
0.5,0.7142857142346939,5,1,2,0,0,1,17
0.55,0.7142857142346939,5,1,2,0,0,1,17
0.6,0.3636363636033057,2,1,2,0,0,4,17
0.65,0.3636363636033057,2,1,2,0,0,4,17
0.7,0.3636363636033057,2,1,2,0,0,4,17
0.75,0.19999999998,1,1,2,0,0,5,17
0.8,0.0,0,1,2,0,0,6,17
0.85,0.0,0,1,2,0,0,6,17
0.9,0.0,0,1,2,0,0,6,17
0.5,0.9333333332711112,7,0,1,0,0,0,17
0.55,0.9333333332711112,7,0,1,0,0,0,17
0.6,0.7692307691715976,5,0,1,0,0,2,17
0.65,0.6666666666111111,4,0,1,0,0,3,17
0.7,0.5454545454049586,3,0,1,0,0,4,17
0.75,0.5454545454049586,3,0,1,0,0,4,17
0.8,0.39999999996,2,0,1,0,0,5,17
0.85,0.2222222221975308,1,0,1,0,0,6,17
0.9,0.0,0,0,1,0,0,7,17
0.5,0.6666666666222222,5,2,2,0,0,1,17
0.55,0.5714285713877549,4,2,2,0,0,2,17
0.6,0.4615384615029586,3,2,2,0,0,3,17
0.65,0.3333333333055555,2,2,2,0,0,4,17
0.7,0.1818181818016528,1,2,2,0,0,5,17
0.75,0.1818181818016528,1,2,2,0,0,5,17
0.8,0.1818181818016528,1,2,2,0,0,5,17
0.85,0.0,0,2,2,0,0,6,17
0.9,0.0,0,2,2,0,0,6,17
0.5,0.7692307691715976,5,0,2,0,0,1,17
0.55,0.7692307691715976,5,0,2,0,0,1,17
0.6,0.7692307691715976,5,0,2,0,0,1,17
0.65,0.5454545454049586,3,0,2,0,0,3,17
0.7,0.5454545454049586,3,0,2,0,0,3,17
0.75,0.39999999996,2,0,2,0,0,4,17
0.8,0.2222222221975308,1,0,2,0,0,5,17
0.85,0.0,0,0,2,0,0,6,17
0.9,0.0,0,0,2,0,0,6,17
0.5,0.8571428570816326,6,0,1,0,0,1,17
0.55,0.8571428570816326,6,0,1,0,0,1,17
0.6,0.7692307691715976,5,0,1,0,0,2,17
0.65,0.6666666666111111,4,0,1,0,0,3,17
0.7,0.39999999996,2,0,1,0,0,5,17
0.75,0.2222222221975308,1,0,1,0,0,6,17
0.8,0.0,0,0,1,0,0,7,17
0.85,0.0,0,0,1,0,0,7,17
0.9,0.0,0,0,1,0,0,7,17
0.5,0.8235294117162629,7,2,1,0,0,0,17
0.55,0.8235294117162629,7,2,1,0,0,0,17
0.6,0.6666666666222222,5,2,1,0,0,2,17
0.65,0.5714285713877549,4,2,1,0,0,3,17
0.7,0.5714285713877549,4,2,1,0,0,3,17
0.75,0.1818181818016528,1,2,1,0,0,6,17
0.8,0.1818181818016528,1,2,1,0,0,6,17
0.85,0.0,0,2,1,0,0,7,17
0.9,0.0,0,2,1,0,0,7,17
0.5,0.7058823528996541,6,3,2,0,0,0,17
0.55,0.7058823528996541,6,3,2,0,0,0,17
0.6,0.7058823528996541,6,3,2,0,0,0,17
0.65,0.7058823528996541,6,3,2,0,0,0,17
0.7,0.5333333332977778,4,3,2,0,0,2,17
0.75,0.5333333332977778,4,3,2,0,0,2,17
0.8,0.307692307668639,2,3,2,0,0,4,17
0.85,0.1666666666527777,1,3,2,0,0,5,17
0.9,0.0,0,3,2,0,0,6,17
0.5,0.6666666666111111,4,0,2,0,0,2,17
0.55,0.6666666666111111,4,0,2,0,0,2,17
0.6,0.6666666666111111,4,0,2,0,0,2,17
0.65,0.6666666666111111,4,0,2,0,0,2,17
0.7,0.6666666666111111,4,0,2,0,0,2,17
0.75,0.5454545454049586,3,0,2,0,0,3,17
0.8,0.39999999996,2,0,2,0,0,4,17
0.85,0.0,0,0,2,0,0,6,17
0.9,0.0,0,0,2,0,0,6,17
0.5,0.6249999999609375,5,3,0,0,0,3,17
0.55,0.5333333332977778,4,3,0,0,0,4,17
0.6,0.4285714285408163,3,3,0,0,0,5,17
0.65,0.307692307668639,2,3,0,0,0,6,17
0.7,0.307692307668639,2,3,0,0,0,6,17
0.75,0.1666666666527777,1,3,0,0,0,7,17
0.8,0.0,0,3,0,0,0,8,17
0.85,0.0,0,3,0,0,0,8,17
0.9,0.0,0,3,0,0,0,8,17
0.5,0.7272727272066115,4,0,0,0,1,3,17
0.55,0.7272727272066115,4,0,0,0,1,3,17
0.6,0.59999999994,3,0,0,0,1,4,17
0.65,0.4444444443950617,2,0,0,0,1,5,17
0.7,0.4444444443950617,2,0,0,0,1,5,17
0.75,0.4444444443950617,2,0,0,0,1,5,17
0.8,0.0,0,0,0,0,1,7,17
0.85,0.0,0,0,0,0,1,7,17
0.9,0.0,0,0,0,0,1,7,17
0.5,0.5714285713877549,4,2,1,0,0,3,17
0.55,0.5714285713877549,4,2,1,0,0,3,17
0.6,0.5714285713877549,4,2,1,0,0,3,17
0.65,0.4615384615029586,3,2,1,0,0,4,17
0.7,0.3333333333055555,2,2,1,0,0,5,17
0.75,0.1818181818016528,1,2,1,0,0,6,17
0.8,0.0,0,2,1,0,0,7,17
