threshold,f1,tp,fp,fn,splits,merges,val
0.5,0.5671641790960125,19,18,11,0,0,17
0.55,0.5373134328278013,18,19,12,0,0,17
0.6,0.3582089552185342,12,25,18,0,0,17
0.65,0.2388059701456894,8,29,22,0,0,17
0.7,0.1791044776092671,6,31,24,0,0,17
0.75,0.1492537313410559,5,32,25,0,0,17
0.8,0.0597014925364223,2,35,28,0,0,17
0.85,0.0,0,37,30,0,0,17
0.9,0.0,0,37,30,0,0,17
0.5,0.5454545454462809,18,17,13,0,0,17
0.55,0.4848484848411386,16,19,15,0,0,17
0.6,0.3939393939334251,13,22,18,0,0,17
0.65,0.2727272727231405,9,26,22,0,0,17
0.7,0.181818181815427,6,29,25,0,0,17
0.75,0.1515151515128558,5,30,26,0,0,17
0.8,0.1515151515128558,5,30,26,0,0,17
0.85,0.0606060606051423,2,33,29,0,0,17
0.9,0.0,0,35,31,0,0,17
0.5,0.6153846153751479,20,15,10,0,0,17
0.55,0.4615384615313609,15,20,15,0,0,17
0.6,0.3384615384563313,11,24,19,0,0,17
0.65,0.1846153846125444,6,29,24,0,0,17
0.7,0.0615384615375147,2,33,28,0,0,17
0.75,0.0615384615375147,2,33,28,0,0,17
0.8,0.0,0,35,30,0,0,17
0.85,0.0,0,35,30,0,0,17
0.9,0.0,0,35,30,0,0,17
0.5,0.6153846153751479,20,14,11,0,1,17
0.55,0.4307692307626035,14,20,17,0,1,17
0.6,0.3692307692250888,12,22,19,0,1,17
0.65,0.3076923076875739,10,24,21,0,1,17
0.7,0.1846153846125444,6,28,25,0,1,17
0.75,0.0923076923062721,3,31,28,0,1,17
0.8,0.0307692307687574,1,33,30,0,1,17
0.85,0.0,0,34,31,0,1,17
0.9,0.0,0,34,31,0,1,17
0.5,0.5373134328278013,18,17,14,0,0,17
0.55,0.4776119402913789,16,19,16,0,0,17
0.6,0.4179104477549565,14,21,18,0,0,17
0.65,0.3283582089503229,11,24,21,0,0,17
0.7,0.2089552238774782,7,28,25,0,0,17
0.75,0.1492537313410559,5,30,27,0,0,17
0.8,0.0895522388046335,3,32,29,0,0,17
0.85,0.0,0,35,32,0,0,17
0.9,0.0,0,35,32,0,0,17
0.5,0.6461538461439053,21,14,9,0,0,17
0.55,0.4923076923001184,16,19,14,0,0,17
0.6,0.3999999999938461,13,22,17,0,0,17
0.65,0.3692307692250888,12,23,18,0,0,17
0.7,0.3384615384563313,11,24,19,0,0,17
0.75,0.1846153846125444,6,29,24,0,0,17
0.8,0.1538461538437869,5,30,25,0,0,17
0.85,0.0615384615375147,2,33,28,0,0,17
0.9,0.0,0,35,30,0,0,17
0.5,0.5937499999907226,19,14,12,0,0,17
0.55,0.4687499999926758,15,18,16,0,0,17
0.6,0.3749999999941406,12,21,19,0,0,17
0.65,0.3124999999951172,10,23,21,0,0,17
0.7,0.218749999996582,7,26,24,0,0,17
0.75,0.0937499999985351,3,30,28,0,0,17
0.8,0.0937499999985351,3,30,28,0,0,17
0.85,0.0312499999995117,1,32,30,0,0,17
0.9,0.0,0,33,31,0,0,17
0.5,0.6153846153751479,20,14,11,0,0,17
0.55,0.5538461538376331,18,16,13,0,0,17
0.6,0.4615384615313609,15,19,16,0,0,17
0.65,0.3999999999938461,13,21,18,0,0,17
0.7,0.2461538461500592,8,26,23,0,0,17
0.75,0.1538461538437869,5,29,26,0,0,17
0.8,0.0615384615375147,2,32,29,0,0,17
0.85,0.0307692307687574,1,33,30,0,0,17
0.9,0.0,0,34,31,0,0,17
0.5,0.5428571428493877,19,20,12,0,0,17
0.55,0.4571428571363265,16,23,15,0,0,17
0.6,0.3142857142812245,11,28,20,0,0,17
0.65,0.2857142857102041,10,29,21,0,0,17
0.7,0.2285714285681633,8,31,23,0,0,17
0.75,0.1142857142840816,4,35,27,0,0,17
0.8,0.0571428571420408,2,37,29,0,0,17
0.85,0.0,0,39,31,0,0,17
0.9,0.0,0,39,31,0,0,17
0.5,0.5151515151437098,17,18,14,0,1,17
0.55,0.4848484848411386,16,19,15,0,1,17
0.6,0.3333333333282828,11,24,20,0,1,17
0.65,0.2424242424205693,8,27,23,0,1,17
0.7,0.1212121212102846,4,31,27,0,1,17
0.75,0.0606060606051423,2,33,29,0,1,17
0.8,0.0,0,35,31,0,1,17
0.85,0.0,0,35,31,0,1,17
0.9,0.0,0,35,31,0,1,17
0.5,0.5312499999916992,17,17,13,0,0,17
0.55,0.3437499999946289,11,23,19,0,0,17
0.6,0.2812499999956054,9,25,21,0,0,17
0.65,0.218749999996582,7,27,23,0,0,17
0.7,0.1562499999975586,5,29,25,0,0,17
0.75,0.0624999999990234,2,32,28,0,0,17
0.8,0.0,0,34,30,0,0,17
0.85,0.0,0,34,30,0,0,17
0.9,0.0,0,34,30,0,0,17
0.5,0.5245901639258265,16,15,14,0,0,17
0.55,0.3934426229443698,12,19,18,0,0,17
0.6,0.3278688524536415,10,21,20,0,0,17
0.65,0.2622950819629132,8,23,22,0,0,17
0.7,0.1967213114721849,6,25,24,0,0,17
0.75,0.1311475409814566,4,27,26,0,0,17
0.8,0.0,0,31,30,0,0,17
0.85,0.0,0,31,30,0,0,17
0.9,0.0,0,31,30,0,0,17
0.5,0.6984126984016126,22,11,8,0,0,17
0.55,0.5396825396739733,17,16,13,0,0,17
0.6,0.4444444444373898,14,19,16,0,0,17
0.65,0.3174603174552784,10,23,20,0,0,17
0.7,0.2222222222186949,7,26,23,0,0,17
0.75,0.0317460317455278,1,32,29,0,0,17
0.8,0.0,0,33,30,0,0,17
0.85,0.0,0,33,30,0,0,17
0.9,0.0,0,33,30,0,0,17
0.5,0.5624999999912109,18,16,12,0,0,17
0.55,0.5312499999916992,17,17,13,0,0,17
0.6,0.3749999999941406,12,22,18,0,0,17
0.65,0.3437499999946289,11,23,19,0,0,17
0.7,0.218749999996582,7,27,23,0,0,17
0.75,0.1249999999980468,4,30,26,0,0,17
0.8,0.0312499999995117,1,33,29,0,0,17
0.85,0.0,0,34,30,0,0,17
0.9,0.0,0,34,30,0,0,17
0.5,0.6153846153751479,20,15,10,0,0,17
0.55,0.5846153846063905,19,16,11,0,0,17
0.6,0.4923076923001184,16,19,14,0,0,17
0.65,0.3076923076875739,10,25,20,0,0,17
0.7,0.2153846153813017,7,28,23,0,0,17
0.75,0.1538461538437869,5,30,25,0,0,17
0.8,0.1230769230750295,4,31,26,0,0,17
0.85,0.0307692307687574,1,34,29,0,0,17
0.9,0.0,0,35,30,0,0,17
0.5,0.6249999999902344,20,15,9,0,0,17
0.55,0.4687499999926758,15,20,14,0,0,17
0.6,0.4062499999936523,13,22,16,0,0,17
0.65,0.2499999999960937,8,27,21,0,0,17
0.7,0.1562499999975586,5,30,24,0,0,17
0.75,0.0624999999990234,2,33,27,0,0,17
0.8,0.0312499999995117,1,34,28,0,0,17
0.85,0.0,0,35,29,0,0,17
0.9,0.0,0,35,29,0,0,17
0.5,0.4999999999916667,15,14,16,0,0,17
0.55,0.3999999999933333,12,17,19,0,0,17
0.6,0.2666666666622222,8,21,23,0,0,17
0.65,0.1666666666638889,5,24,26,0,0,17
0.7,0.0999999999983333,3,26,28,0,0,17
0.75,0.0666666666655555,2,27,29,0,0,17
0.8,0.0333333333327777,1,28,30,0,0,17
0.85,0.0,0,29,31,0,0,17
0.9,0.0,0,29,31,0,0,17
0.5,0.3749999999941406,12,22,18,0,0,17
0.55,0.2812499999956054,9,25,21,0,0,17
0.6,0.1562499999975586,5,29,25,0,0,17
0.65,0.0937499999985351,3,31,27,0,0,17
0.7,0.0937499999985351,3,31,27,0,0,17
0.75,0.0,0,34,30,0,0,17
0.8,0.0,0,34,30,0,0,17
0.85,0.0,0,34,30,0,0,17
0.9,0.0,0,34,30,0,0,17
0.5,0.3999999999938461,13,21,18,0,0,17
0.55,0.3384615384563313,11,23,20,0,0,17
0.6,0.2461538461500592,8,26,23,0,0,17
0.65,0.1538461538437869,5,29,26,0,0,17
0.7,0.1538461538437869,5,29,26,0,0,17
0.75,0.0923076923062721,3,31,28,0,0,17
0.8,0.0,0,34,31,0,0,17
0.85,0.0,0,34,31,0,0,17
0.9,0.0,0,34,31,0,0,17
0.5,0.412698412691862,13,20,17,0,0,17
0.55,0.3174603174552784,10,23,20,0,0,17
0.6,0.2857142857097506,9,24,21,0,0,17
0.65,0.2539682539642227,8,25,22,0,0,17
0.7,0.1269841269821113,4,29,26,0,0,17
0.75,0.0634920634910556,2,31,28,0,0,17
0.8,0.0,0,33,30,0,0,17
0.85,0.0,0,33,30,0,0,17
0.9,0.0,0,33,30,0,0,17
0.5,0.4923076923001184,16,18,15,0,0,17
0.55,0.4307692307626035,14,20,17,0,0,17
0.6,0.3692307692250888,12,22,19,0,0,17
0.65,0.2769230769188165,9,25,22,0,0,17
0.7,0.1538461538437869,5,29,26,0,0,17
0.75,0.0923076923062721,3,31,28,0,0,17
0.8,0.0,0,34,31,0,0,17
0.85,0.0,0,34,31,0,0,17
0.9,0.0,0,34,31,0,0,17
0.5,0.4444444444373898,14,19,16,0,0,17
0.55,0.2539682539642227,8,25,22,0,0,17
0.6,0.2222222222186949,7,26,23,0,0,17
0.65,0.190476190473167,6,27,24,0,0,17
0.7,0.1587301587276392,5,28,25,0,0,17
0.75,0.1587301587276392,5,28,25,0,0,17
0.8,0.1269841269821113,4,29,26,0,0,17
0.85,0.0952380952365835,3,30,27,0,0,17
0.9,0.0317460317455278,1,32,29,0,0,17
0.5,0.3582089552185342,12,23,20,0,0,17
0.55,0.3283582089503229,11,24,21,0,0,17
0.6,0.1791044776092671,6,29,26,0,0,17
0.65,0.0597014925364223,2,33,30,0,0,17
0.7,0.0298507462682111,1,34,31,0,0,17
0.75,0.0298507462682111,1,34,31,0,0,17
0.8,0.0298507462682111,1,34,31,0,0,17
0.85,0.0298507462682111,1,34,31,0,0,17
0.9,0.0,0,35,32,0,0,17
0.5,0.4590163934350981,14,16,17,1,0,17
0.55,0.3606557376990057,11,19,20,1,0,17
0.6,0.2950819672082773,9,21,22,1,0,17
0.65,0.1967213114721849,6,24,25,1,0,17
0.7,0.0655737704907283,2,28,29,1,0,17
0.75,0.0,0,30,31,1,0,17
0.8,0.0,0,30,31,1,0,17
0.85,0.0,0,30,31,1,0,17
0.9,0.0,0,30,31,1,0,17
0.5,0.4590163934350981,14,17,16,0,0,17
0.55,0.3934426229443698,12,19,18,0,0,17
0.6,0.3606557376990057,11,20,19,0,0,17
0.65,0.2622950819629132,8,23,22,0,0,17
0.7,0.1639344262268207,5,26,25,0,0,17
0.75,0.0983606557360924,3,28,27,0,0,17
0.8,0.0983606557360924,3,28,27,0,0,17
0.85,0.0655737704907283,2,29,28,0,0,17
0.9,0.0327868852453641,1,30,29,0,0,17
0.5,0.4666666666588889,14,15,17,0,1,17
0.55,0.4333333333261111,13,16,18,0,1,17
0.6,0.3666666666605556,11,18,20,0,1,17
0.65,0.3666666666605556,11,18,20,0,1,17
0.7,0.2666666666622222,8,21,23,0,1,17
0.75,0.0999999999983333,3,26,28,0,1,17
0.8,0.0666666666655555,2,27,29,0,1,17
0.85,0.0333333333327777,1,28,30,0,1,17
0.9,0.0,0,29,31,0,1,17
0.5,0.5373134328278013,18,16,15,0,0,17
0.55,0.4477611940231677,15,19,18,0,0,17
0.6,0.3283582089503229,11,23,22,0,0,17
0.65,0.2089552238774782,7,27,26,0,0,17
0.7,0.2089552238774782,7,27,26,0,0,17
0.75,0.0895522388046335,3,31,30,0,0,17
0.8,0.0298507462682111,1,33,32,0,0,17
0.85,0.0,0,34,33,0,0,17
0.9,0.0,0,34,33,0,0,17
0.5,0.5937499999907226,19,14,12,0,0,17
0.55,0.5312499999916992,17,16,14,0,0,17
0.6,0.437499999993164,14,19,17,0,0,17
0.65,0.2812499999956054,9,24,22,0,0,17
0.7,0.1874999999970703,6,27,25,0,0,17
0.75,0.0624999999990234,2,31,29,0,0,17
0.8,0.0312499999995117,1,32,30,0,0,17
0.85,0.0,0,33,31,0,0,17
0.9,0.0,0,33,31,0,0,17
0.5,0.3692307692250888,12,20,21,0,0,17
0.55,0.3692307692250888,12,20,21,0,0,17
0.6,0.3076923076875739,10,22,23,0,0,17
0.65,0.2153846153813017,7,25,26,0,0,17
0.7,0.1538461538437869,5,27,28,0,0,17
0.75,0.0923076923062721,3,29,30,0,0,17
0.8,0.0615384615375147,2,30,31,0,0,17
0.85,0.0,0,32,33,0,0,17
0.9,0.0,0,32,33,0,0,17
0.5,0.5161290322497399,16,14,16,0,0,17
0.55,0.4516129032185224,14,16,18,0,0,17
0.6,0.4193548387029137,13,17,19,0,0,17
0.65,0.3870967741873049,12,18,20,0,0,17
0.7,0.25806451612487,8,22,24,0,0,17
0.75,0.1612903225780437,5,25,27,0,0,17
0.8,0.0645161290312174,2,28,30,0,0,17
0.85,0.0322580645156087,1,29,31,0,0,17
0.9,0.0322580645156087,1,29,31,0,0,17
0.5,0.5161290322497399,16,14,16,0,0,17
0.55,0.3225806451560874,10,20,22,0,0,17
0.6,0.1935483870936524,6,24,26,0,0,17
0.65,0.1935483870936524,6,24,26,0,0,17
0.7,0.1290322580624349,4,26,28,0,0,17
0.75,0.0967741935468262,3,27,29,0,0,17
0.8,0.0645161290312174,2,28,30,0,0,17
0.85,0.0322580645156087,1,29,31,0,0,17
0.9,0.0,0,30,32,0,0,17
0.5,0.4477611940231677,15,19,18,0,0,17
0.55,0.3283582089503229,11,23,22,0,0,17
0.6,0.2388059701456894,8,26,25,0,0,17
0.65,0.1791044776092671,6,28,27,0,0,17
0.7,0.0895522388046335,3,31,30,0,0,17
0.75,0.0597014925364223,2,32,31,0,0,17
0.8,0.0298507462682111,1,33,32,0,0,17
0.85,0.0,0,34,33,0,0,17
0.9,0.0,0,34,33,0,0,17
0.5,0.5624999999912109,18,15,13,0,0,17
0.55,0.4062499999936523,13,20,18,0,0,17
0.6,0.4062499999936523,13,20,18,0,0,17
0.65,0.218749999996582,7,26,24,0,0,17
0.7,0.1562499999975586,5,28,26,0,0,17
0.75,0.0937499999985351,3,30,28,0,0,17
0.8,0.0624999999990234,2,31,29,0,0,17
0.85,0.0312499999995117,1,32,30,0,0,17
0.9,0.0,0,33,31,0,0,17
0.5,0.5573770491711906,17,12,15,0,0,17
0.55,0.4590163934350981,14,15,18,0,0,17
0.6,0.3934426229443698,12,17,20,0,0,17
0.65,0.3278688524536415,10,19,22,0,0,17
0.7,0.1639344262268207,5,24,27,0,0,17
0.75,0.1639344262268207,5,24,27,0,0,17
0.8,0.0983606557360924,3,26,29,0,0,17
0.85,0.0655737704907283,2,27,30,0,0,17
0.9,0.0,0,29,32,0,0,17
0.5,0.5538461538376331,18,15,14,0,0,17
0.55,0.4307692307626035,14,19,18,0,0,17
0.6,0.3076923076875739,10,23,22,0,0,17
0.65,0.2461538461500592,8,25,24,0,0,17
0.7,0.2153846153813017,7,26,25,0,0,17
0.75,0.1538461538437869,5,28,27,0,0,17
0.8,0.0615384615375147,2,31,30,0,0,17
0.85,0.0,0,33,32,0,0,17
0.9,0.0,0,33,32,0,0,17
0.5,0.5312499999916992,17,18,12,0,0,17
0.55,0.4687499999926758,15,20,14,0,0,17
0.6,0.3749999999941406,12,23,17,0,0,17
0.65,0.3749999999941406,12,23,17,0,0,17
0.7,0.1562499999975586,5,30,24,0,0,17
0.75,0.0,0,35,29,0,0,17
0.8,0.0,0,35,29,0,0,17
0.85,0.0,0,35,29,0,0,17
0.9,0.0,0,35,29,0,0,17
0.5,0.4761904761829177,15,18,15,0,0,17
0.55,0.4761904761829177,15,18,15,0,0,17
0.6,0.2857142857097506,9,24,21,0,0,17
0.65,0.190476190473167,6,27,24,0,0,17
0.7,0.1587301587276392,5,28,25,0,0,17
0.75,0.0952380952365835,3,30,27,0,0,17
0.8,0.0317460317455278,1,32,29,0,0,17
0.85,0.0317460317455278,1,32,29,0,0,17
0.9,0.0,0,33,30,0,0,17
0.5,0.5846153846063905,19,15,12,0,0,17
0.55,0.5230769230688758,17,17,14,0,0,17
0.6,0.3999999999938461,13,21,18,0,0,17
0.65,0.3692307692250888,12,22,19,0,0,17
0.7,0.1846153846125444,6,28,25,0,0,17
0.75,0.1538461538437869,5,29,26,0,0,17
0.8,0.0923076923062721,3,31,28,0,0,17
0.85,0.0,0,34,31,0,0,17
0.9,0.0,0,34,31,0,0,17
0.5,0.4923076923001184,16,19,14,0,0,17
0.55,0.4307692307626035,14,21,16,0,0,17
0.6,0.3692307692250888,12,23,18,0,0,17
0.65,0.2461538461500592,8,27,22,0,0,17
0.7,0.2153846153813017,7,28,23,0,0,17
0.75,0.0923076923062721,3,32,27,0,0,17
0.8,0.0615384615375147,2,33,28,0,0,17
0.85,0.0,0,35,30,0,0,17
0.9,0.0,0,35,30,0,0,17
0.5,0.3548387096716962,11,20,20,0,0,17
0.55,0.3225806451560874,10,21,21,0,0,17
0.6,0.2903225806404787,9,22,22,0,0,17
0.65,0.25806451612487,8,23,23,0,0,17
0.7,0.1612903225780437,5,26,26,0,0,17
0.75,0.0645161290312174,2,29,29,0,0,17
0.8,0.0322580645156087,1,30,30,0,0,17
0.85,0.0322580645156087,1,30,30,0,0,17
0.9,0.0,0,31,31,0,0,17
0.5,0.5151515151437098,17,17,15,0,1,17
0.55,0.4848484848411386,16,18,16,0,1,17
0.6,0.3939393939334251,13,21,19,0,1,17
0.65,0.2727272727231405,9,25,23,0,1,17
0.7,0.2121212121179981,7,27,25,0,1,17
0.75,0.1212121212102846,4,30,28,0,1,17
0.8,0.1212121212102846,4,30,28,0,1,17
0.85,0.0303030303025711,1,33,31,0,1,17
0.9,0.0,0,34,32,0,1,17
0.5,0.5161290322497399,16,15,15,0,0,17
0.55,0.4193548387029137,13,18,18,0,0,17
0.6,0.3225806451560874,10,21,21,0,0,17
0.65,0.2903225806404787,9,22,22,0,0,17
0.7,0.2258064516092612,7,24,24,0,0,17
0.75,0.0967741935468262,3,28,28,0,0,17
0.8,0.0322580645156087,1,30,30,0,0,17
0.85,0.0,0,31,31,0,0,17
0.9,0.0,0,31,31,0,0,17
0.5,0.5396825396739733,17,15,14,1,0,17
0.55,0.412698412691862,13,19,18,1,0,17
0.6,0.3492063492008063,11,21,20,1,0,17
0.65,0.2857142857097506,9,23,22,1,0,17
0.7,0.2222222222186949,7,25,24,1,0,17
0.75,0.0634920634910556,2,30,29,1,0,17
0.8,0.0634920634910556,2,30,29,1,0,17
0.85,0.0,0,32,31,1,0,17
0.9,0.0,0,32,31,1,0,17
0.5,0.4838709677341311,15,16,16,0,0,17
0.55,0.4516129032185224,14,17,17,0,0,17
0.6,0.3870967741873049,12,19,19,0,0,17
0.65,0.2258064516092612,7,24,24,0,0,17
0.7,0.1612903225780437,5,26,26,0,0,17
0.75,0.0967741935468262,3,28,28,0,0,17
0.8,0.0322580645156087,1,30,30,0,0,17
0.85,0.0322580645156087,1,30,30,0,0,17
0.9,0.0,0,31,31,0,0,17
0.5,0.4999999999921874,16,17,15,0,0,17
0.55,0.4062499999936523,13,20,18,0,0,17
0.6,0.3124999999951172,10,23,21,0,0,17
0.65,0.3124999999951172,10,23,21,0,0,17
0.7,0.1562499999975586,5,28,26,0,0,17
0.75,0.0624999999990234,2,31,29,0,0,17
0.8,0.0624999999990234,2,31,29,0,0,17
0.85,0.0624999999990234,2,31,29,0,0,17
0.9,0.0,0,33,31,0,0,17
0.5,0.363636363630854,12,25,17,0,0,17
0.55,0.363636363630854,12,25,17,0,0,17
0.6,0.2121212121179981,7,30,22,0,0,17
0.65,0.2121212121179981,7,30,22,0,0,17
0.7,0.0606060606051423,2,35,27,0,0,17
0.75,0.0303030303025711,1,36,28,0,0,17
0.8,0.0303030303025711,1,36,28,0,0,17
0.85,0.0303030303025711,1,36,28,0,0,17
0.9,0.0,0,37,29,0,0,17
0.5,0.5999999999900001,18,13,11,0,0,17
0.55,0.5333333333244444,16,15,13,0,0,17
0.6,0.4666666666588889,14,17,15,0,0,17
0.65,0.3333333333277778,10,21,19,0,0,17
0.7,0.2333333333294444,7,24,22,0,0,17
0.75,0.1999999999966666,6,25,23,0,0,17
0.8,0.0999999999983333,3,28,26,0,0,17
0.85,0.0333333333327777,1,30,28,0,0,17
0.9,0.0,0,31,29,0,0,17
0.5,0.5373134328278013,18,19,12,0,0,17
0.55,0.4776119402913789,16,21,14,0,0,17
0.6,0.4179104477549565,14,23,16,0,0,17
0.65,0.2388059701456894,8,29,22,0,0,17
0.7,0.1791044776092671,6,31,24,0,0,17
0.75,0.0895522388046335,3,34,27,0,0,17
0.8,0.0298507462682111,1,36,29,0,0,17
0.85,0.0298507462682111,1,36,29,0,0,17
0.9,0.0298507462682111,1,36,29,0,0,17
0.5,0.6129032257965661,19,14,10,0,0,17
0.55,0.4516129032185224,14,19,15,0,0,17
0.6,0.3548387096716962,11,22,18,0,0,17
0.65,0.2903225806404787,9,24,20,0,0,17
0.7,0.1612903225780437,5,28,24,0,0,17
0.75,0.0645161290312174,2,31,27,0,0,17
0.8,0.0645161290312174,2,31,27,0,0,17
0.85,0.0322580645156087,1,32,28,0,0,17
0.9,0.0,0,33,29,0,0,17
0.5,0.3934426229443698,12,19,18,0,0,17
0.55,0.3606557376990057,11,20,19,0,0,17
0.6,0.1967213114721849,6,25,24,0,0,17
0.65,0.1311475409814566,4,27,26,0,0,17
0.7,0.0327868852453641,1,30,29,0,0,17
0.75,0.0327868852453641,1,30,29,0,0,17
0.8,0.0,0,31,30,0,0,17
0.85,0.0,0,31,30,0,0,17
0.9,0.0,0,31,30,0,0,17
0.5,0.4615384615313609,15,21,14,0,0,17
0.55,0.3384615384563313,11,25,18,0,0,17
0.6,0.2769230769188165,9,27,20,0,0,17
0.65,0.2461538461500592,8,28,21,0,0,17
0.7,0.1230769230750295,4,32,25,0,0,17
0.75,0.0307692307687574,1,35,28,0,0,17
0.8,0.0,0,36,29,0,0,17
0.85,0.0,0,36,29,0,0,17
0.9,0.0,0,36,29,0,0,17
0.5,0.6666666664444444,1,1,0,0,0,17
0.55,0.6666666664444444,1,1,0,0,0,17
0.6,0.6666666664444444,1,1,0,0,0,17
0.65,0.0,0,2,1,0,0,17
0.7,0.0,0,2,1,0,0,17
0.75,0.0,0,2,1,0,0,17
0.8,0.0,0,2,1,0,0,17
0.85,0.0,0,2,1,0,0,17
0.9,0.0,0,2,1,0,0,17
0.5,0.2857142856734694,1,5,0,0,0,17
0.55,0.2857142856734694,1,5,0,0,0,17
0.6,0.2857142856734694,1,5,0,0,0,17
0.65,0.2857142856734694,1,5,0,0,0,17
0.7,0.0,0,6,1,0,0,17
0.75,0.0,0,6,1,0,0,17
0.8,0.0,0,6,1,0,0,17
0.85,0.0,0,6,1,0,0,17
0.9,0.0,0,6,1,0,0,17
0.5,0.6666666664444444,1,1,0,0,0,17
0.55,0.6666666664444444,1,1,0,0,0,17
0.6,0.6666666664444444,1,1,0,0,0,17
0.65,0.6666666664444444,1,1,0,0,0,17
0.7,0.6666666664444444,1,1,0,0,0,17
0.75,0.0,0,2,1,0,0,17
0.8,0.0,0,2,1,0,0,17
0.85,0.0,0,2,1,0,0,17
0.9,0.0,0,2,1,0,0,17
0.5,0.3333333332777777,1,4,0,0,0,17
0.55,0.3333333332777777,1,4,0,0,0,17
0.6,0.3333333332777777,1,4,0,0,0,17
0.65,0.3333333332777777,1,4,0,0,0,17
0.7,0.0,0,5,1,0,0,17
0.75,0.0,0,5,1,0,0,17
0.8,0.0,0,5,1,0,0,17
0.85,0.0,0,5,1,0,0,17
0.9,0.0,0,5,1,0,0,17
0.5,0.3999999999199999,1,3,0,0,0,17
0.55,0.3999999999199999,1,3,0,0,0,17
0.6,0.3999999999199999,1,3,0,0,0,17
0.65,0.0,0,4,1,0,0,17
0.7,0.0,0,4,1,0,0,17
0.75,0.0,0,4,1,0,0,17
0.8,0.0,0,4,1,0,0,17
0.85,0.0,0,4,1,0,0,17
0.9,0.0,0,4,1,0,0,17
0.5,0.6666666664444444,1,1,0,0,0,17
0.55,0.6666666664444444,1,1,0,0,0,17
0.6,0.6666666664444444,1,1,0,0,0,17
0.65,0.6666666664444444,1,1,0,0,0,17
0.7,0.6666666664444444,1,1,0,0,0,17
0.75,0.0,0,2,1,0,0,17
0.8,0.0,0,2,1,0,0,17
0.85,0.0,0,2,1,0,0,17
0.9,0.0,0,2,1,0,0,17
0.5,0.499999999875,1,2,0,0,0,17
0.55,0.499999999875,1,2,0,0,0,17
0.6,0.499999999875,1,2,0,0,0,17
0.65,0.499999999875,1,2,0,0,0,17
0.7,0.0,0,3,1,0,0,17
0.75,0.0,0,3,1,0,0,17
0.8,0.0,0,3,1,0,0,17
0.85,0.0,0,3,1,0,0,17
0.9,0.0,0,3,1,0,0,17
0.5,0.499999999875,1,2,0,0,0,17
0.55,0.499999999875,1,2,0,0,0,17
0.6,0.0,0,3,1,0,0,17
0.65,0.0,0,3,1,0,0,17
0.7,0.0,0,3,1,0,0,17
0.75,0.0,0,3,1,0,0,17
0.8,0.0,0,3,1,0,0,17
0.85,0.0,0,3,1,0,0,17
0.9,0.0,0,3,1,0,0,17
0.5,0.499999999875,1,2,0,0,0,17
0.55,0.499999999875,1,2,0,0,0,17
0.6,0.499999999875,1,2,0,0,0,17
0.65,0.499999999875,1,2,0,0,0,17
0.7,0.499999999875,1,2,0,0,0,17
0.75,0.499999999875,1,2,0,0,0,17
0.8,0.499999999875,1,2,0,0,0,17
0.85,0.0,0,3,1,0,0,17
0.9,0.0,0,3,1,0,0,17
0.5,0.6666666664444444,1,1,0,0,0,17
0.55,0.6666666664444444,1,1,0,0,0,17
0.6,0.6666666664444444,1,1,0,0,0,17
0.65,0.6666666664444444,1,1,0,0,0,17
0.7,0.0,0,2,1,0,0,17
0.75,0.0,0,2,1,0,0,17
0.8,0.0,0,2,1,0,0,17
0.85,0.0,0,2,1,0,0,17
0.9,0.0,0,2,1,0,0,17
0.5,0.3999999999199999,1,3,0,0,0,17
0.55,0.3999999999199999,1,3,0,0,0,17
0.6,0.3999999999199999,1,3,0,0,0,17
0.65,0.3999999999199999,1,3,0,0,0,17
0.7,0.0,0,4,1,0,0,17
0.75,0.0,0,4,1,0,0,17
0.8,0.0,0,4,1,0,0,17
0.85,0.0,0,4,1,0,0,17
0.9,0.0,0,4,1,0,0,17
0.5,0.499999999875,1,2,0,0,0,17
0.55,0.499999999875,1,2,0,0,0,17
0.6,0.499999999875,1,2,0,0,0,17
0.65,0.0,0,3,1,0,0,17
0.7,0.0,0,3,1,0,0,17
0.75,0.0,0,3,1,0,0,17
0.8,0.0,0,3,1,0,0,17
0.85,0.0,0,3,1,0,0,17
0.9,0.0,0,3,1,0,0,17
0.5,0.6666666664444444,1,1,0,0,0,17
0.55,0.6666666664444444,1,1,0,0,0,17
0.6,0.6666666664444444,1,1,0,0,0,17
0.65,0.6666666664444444,1,1,0,0,0,17
0.7,0.6666666664444444,1,1,0,0,0,17
0.75,0.0,0,2,1,0,0,17
0.8,0.0,0,2,1,0,0,17
0.85,0.0,0,2,1,0,0,17
0.9,0.0,0,2,1,0,0,17
0.5,0.499999999875,1,2,0,0,0,17
0.55,0.499999999875,1,2,0,0,0,17
0.6,0.499999999875,1,2,0,0,0,17
0.65,0.0,0,3,1,0,0,17
0.7,0.0,0,3,1,0,0,17
0.75,0.0,0,3,1,0,0,17
0.8,0.0,0,3,1,0,0,17
0.85,0.0,0,3,1,0,0,17
0.9,0.0,0,3,1,0,0,17
0.5,0.6666666664444444,1,1,0,0,0,17
0.55,0.6666666664444444,1,1,0,0,0,17
0.6,0.6666666664444444,1,1,0,0,0,17
0.65,0.6666666664444444,1,1,0,0,0,17
0.7,0.6666666664444444,1,1,0,0,0,17
0.75,0.0,0,2,1,0,0,17
0.8,0.0,0,2,1,0,0,17
0.85,0.0,0,2,1,0,0,17
0.9,0.0,0,2,1,0,0,17
