threshold,f1,tp,fp,fn,splits,merges,val
0.5,0.7499999999882813,24,10,6,0,0,17
0.55,0.6874999999892578,22,12,8,0,0,17
0.6,0.437499999993164,14,20,16,0,0,17
0.65,0.3124999999951172,10,24,20,0,0,17
0.7,0.1874999999970703,6,28,24,0,0,17
0.75,0.1562499999975586,5,29,25,0,0,17
0.8,0.0624999999990234,2,32,28,0,0,17
0.85,0.0,0,34,30,0,0,17
0.9,0.0,0,34,30,0,0,17
0.5,0.7076923076814201,23,11,8,0,0,17
0.55,0.6461538461439053,21,13,10,0,0,17
0.6,0.5230769230688758,17,17,14,0,0,17
0.65,0.3999999999938461,13,21,18,0,0,17
0.7,0.2769230769188165,9,25,22,0,0,17
0.75,0.1846153846125443,6,28,25,0,0,17
0.8,0.1538461538437869,5,29,26,0,0,17
0.85,0.0615384615375147,2,32,29,0,0,17
0.9,0.0,0,34,31,0,0,17
0.5,0.8124999999873046,26,8,4,0,0,17
0.55,0.6562499999897461,21,13,9,0,0,17
0.6,0.4687499999926757,15,19,15,0,0,17
0.65,0.218749999996582,7,27,23,0,0,17
0.7,0.0624999999990234,2,32,28,0,0,17
0.75,0.0624999999990234,2,32,28,0,0,17
0.8,0.0,0,34,30,0,0,17
0.85,0.0,0,34,30,0,0,17
0.9,0.0,0,34,30,0,0,17
0.5,0.7384615384501775,24,10,7,0,1,17
0.55,0.5538461538376331,18,16,13,0,1,17
0.6,0.4923076923001183,16,18,15,0,1,17
0.65,0.3692307692250887,12,22,19,0,1,17
0.7,0.1846153846125443,6,28,25,0,1,17
0.75,0.0923076923062721,3,31,28,0,1,17
0.8,0.0307692307687573,1,33,30,0,1,17
0.85,0.0,0,34,31,0,1,17
0.9,0.0,0,34,31,0,1,17
0.5,0.6567164179006459,22,13,10,0,0,17
0.55,0.5970149253642236,20,15,12,0,0,17
0.6,0.50746268655959,17,18,15,0,0,17
0.65,0.4179104477549565,14,21,18,0,0,17
0.7,0.2388059701456894,8,27,24,0,0,17
0.75,0.1492537313410559,5,30,27,0,0,17
0.8,0.0895522388046335,3,32,29,0,0,17
0.85,0.0,0,35,32,0,0,17
0.9,0.0,0,35,32,0,0,17
0.5,0.7812499999877929,25,9,5,0,0,17
0.55,0.6562499999897461,21,13,9,0,0,17
0.6,0.5312499999916992,17,17,13,0,0,17
0.65,0.4687499999926757,15,19,15,0,0,17
0.7,0.3749999999941406,12,22,18,0,0,17
0.75,0.1874999999970703,6,28,24,0,0,17
0.8,0.1562499999975586,5,29,25,0,0,17
0.85,0.0624999999990234,2,32,28,0,0,17
0.9,0.0,0,34,30,0,0,17
0.5,0.7499999999882813,24,9,7,0,0,17
0.55,0.5937499999907226,19,14,12,0,0,17
0.6,0.5312499999916992,17,16,14,0,0,17
0.65,0.4687499999926757,15,18,16,0,0,17
0.7,0.2812499999956054,9,24,22,0,0,17
0.75,0.1562499999975586,5,28,26,0,0,17
0.8,0.0937499999985351,3,30,28,0,0,17
0.85,0.0312499999995117,1,32,30,0,0,17
0.9,0.0,0,33,31,0,0,17
0.5,0.7692307692189349,25,9,6,0,0,17
0.55,0.7076923076814201,23,11,8,0,0,17
0.6,0.5846153846063905,19,15,12,0,0,17
0.65,0.4615384615313609,15,19,16,0,0,17
0.7,0.2769230769188165,9,25,22,0,0,17
0.75,0.1846153846125443,6,28,25,0,0,17
0.8,0.0615384615375147,2,32,29,0,0,17
0.85,0.0307692307687573,1,33,30,0,0,17
0.9,0.0,0,34,31,0,0,17
0.5,0.727272727261708,24,11,7,0,0,17
0.55,0.6363636363539945,21,14,10,0,0,17
0.6,0.3939393939334251,13,22,18,0,0,17
0.65,0.3333333333282828,11,24,20,0,0,17
0.7,0.2727272727231404,9,26,22,0,0,17
0.75,0.1212121212102846,4,31,27,0,0,17
0.8,0.0606060606051423,2,33,29,0,0,17
0.85,0.0,0,35,31,0,0,17
0.9,0.0,0,35,31,0,0,17
0.5,0.5937499999907226,19,14,12,0,1,17
0.55,0.5937499999907226,19,14,12,0,1,17
0.6,0.4062499999936523,13,20,18,0,1,17
0.65,0.2812499999956054,9,24,22,0,1,17
0.7,0.1249999999980468,4,29,27,0,1,17
0.75,0.0624999999990234,2,31,29,0,1,17
0.8,0.0,0,33,31,0,1,17
0.85,0.0,0,33,31,0,1,17
0.9,0.0,0,33,31,0,1,17
0.5,0.6666666666560846,21,12,9,0,0,17
0.55,0.4444444444373898,14,19,16,0,0,17
0.6,0.3492063492008063,11,22,19,0,0,17
0.65,0.2857142857097506,9,24,21,0,0,17
0.7,0.2222222222186949,7,26,23,0,0,17
0.75,0.1269841269821113,4,29,26,0,0,17
0.8,0.0,0,33,30,0,0,17
0.85,0.0,0,33,30,0,0,17
0.9,0.0,0,33,30,0,0,17
0.5,0.6999999999883334,21,9,9,0,0,17
0.55,0.5333333333244444,16,14,14,0,0,17
0.6,0.4666666666588889,14,16,16,0,0,17
0.65,0.3666666666605556,11,19,19,0,0,17
0.7,0.2666666666622222,8,22,22,0,0,17
0.75,0.1666666666638889,5,25,25,0,0,17
0.8,0.0333333333327777,1,29,29,0,0,17
0.85,0.0,0,30,30,0,0,17
0.9,0.0,0,30,30,0,0,17
0.5,0.8064516128902186,25,7,5,0,0,17
0.55,0.6451612903121748,20,12,10,0,0,17
0.6,0.5161290322497399,16,16,14,0,0,17
0.65,0.3870967741873049,12,20,18,0,0,17
0.7,0.3225806451560874,10,22,20,0,0,17
0.75,0.0967741935468262,3,29,27,0,0,17
0.8,0.0322580645156087,1,31,29,0,0,17
0.85,0.0,0,32,30,0,0,17
0.9,0.0,0,32,30,0,0,17
0.5,0.6774193548277836,21,11,9,0,0,17
0.55,0.6451612903121748,20,12,10,0,0,17
0.6,0.4838709677341311,15,17,15,0,0,17
0.65,0.4193548387029137,13,19,17,0,0,17
0.7,0.2580645161248699,8,24,22,0,0,17
0.75,0.1612903225780437,5,27,25,0,0,17
0.8,0.0322580645156087,1,31,29,0,0,17
0.85,0.0,0,32,30,0,0,17
0.9,0.0,0,32,30,0,0,17
0.5,0.7741935483746099,24,8,6,0,0,17
0.55,0.7419354838590011,23,9,7,0,0,17
0.6,0.6129032257965661,19,13,11,0,0,17
0.65,0.3870967741873049,12,20,18,0,0,17
0.7,0.2258064516092612,7,25,23,0,0,17
0.75,0.1612903225780437,5,27,25,0,0,17
0.8,0.1290322580624349,4,28,26,0,0,17
0.85,0.0322580645156087,1,31,29,0,0,17
0.9,0.0,0,32,30,0,0,17
0.5,0.7540983606433754,23,9,6,0,0,17
0.55,0.5573770491711906,17,15,12,0,0,17
0.6,0.4590163934350981,14,18,15,0,0,17
0.65,0.2622950819629132,8,24,21,0,0,17
0.7,0.1639344262268207,5,27,24,0,0,17
0.75,0.0655737704907283,2,30,27,0,0,17
0.8,0.0327868852453641,1,31,28,0,0,17
0.85,0.0,0,32,29,0,0,17
0.9,0.0,0,32,29,0,0,17
0.5,0.7540983606433754,23,7,8,0,0,17
0.55,0.655737704907283,20,10,11,0,0,17
0.6,0.4918032786804622,15,15,16,0,0,17
0.65,0.3278688524536415,10,20,21,0,0,17
0.7,0.229508196717549,7,23,24,0,0,17
0.75,0.1311475409814566,4,26,27,0,0,17
0.8,0.0983606557360924,3,27,28,0,0,17
0.85,0.0327868852453641,1,29,30,0,0,17
0.9,0.0,0,30,31,0,0,17
0.5,0.8387096774058274,26,6,4,0,0,17
0.55,0.6451612903121748,20,12,10,0,0,17
0.6,0.4193548387029137,13,19,17,0,0,17
0.65,0.2580645161248699,8,24,22,0,0,17
0.7,0.2258064516092612,7,25,23,0,0,17
0.75,0.0967741935468262,3,29,27,0,0,17
0.8,0.0322580645156087,1,31,29,0,0,17
0.85,0.0,0,32,30,0,0,17
0.9,0.0,0,32,30,0,0,17
0.5,0.6666666666560846,21,11,10,0,0,17
0.55,0.5396825396739733,17,15,14,0,0,17
0.6,0.4444444444373898,14,18,17,0,0,17
0.65,0.3174603174552784,10,22,21,0,0,17
0.7,0.2539682539642227,8,24,23,0,0,17
0.75,0.0952380952365835,3,29,28,0,0,17
0.8,0.0,0,32,31,0,0,17
0.85,0.0,0,32,31,0,0,17
0.9,0.0,0,32,31,0,0,17
0.5,0.6874999999892578,22,12,8,0,0,17
0.55,0.5937499999907226,19,15,11,0,0,17
0.6,0.5624999999912109,18,16,12,0,0,17
0.65,0.437499999993164,14,20,16,0,0,17
0.7,0.1874999999970703,6,28,24,0,0,17
0.75,0.1249999999980468,4,30,26,0,0,17
0.8,0.0312499999995117,1,33,29,0,0,17
0.85,0.0,0,34,30,0,0,17
0.9,0.0,0,34,30,0,0,17
0.5,0.6769230769126627,22,12,9,0,0,17
0.55,0.6153846153751479,20,14,11,0,0,17
0.6,0.5538461538376331,18,16,13,0,0,17
0.65,0.3692307692250887,12,22,19,0,0,17
0.7,0.2153846153813017,7,27,24,0,0,17
0.75,0.0923076923062721,3,31,28,0,0,17
0.8,0.0,0,34,31,0,0,17
0.85,0.0,0,34,31,0,0,17
0.9,0.0,0,34,31,0,0,17
0.5,0.7187499999887695,23,11,7,0,0,17
0.55,0.5312499999916992,17,17,13,0,0,17
0.6,0.437499999993164,14,20,16,0,0,17
0.65,0.2812499999956054,9,25,21,0,0,17
0.7,0.218749999996582,7,27,23,0,0,17
0.75,0.1874999999970703,6,28,24,0,0,17
0.8,0.1249999999980468,4,30,26,0,0,17
0.85,0.0937499999985351,3,31,27,0,0,17
0.9,0.0312499999995117,1,33,29,0,0,17
0.5,0.7692307692189349,25,8,7,0,0,17
0.55,0.7076923076814201,23,10,9,0,0,17
0.6,0.4923076923001183,16,17,16,0,0,17
0.65,0.3692307692250887,12,21,20,0,0,17
0.7,0.2769230769188165,9,24,23,0,0,17
0.75,0.0923076923062721,3,30,29,0,0,17
0.8,0.0307692307687573,1,32,31,0,0,17
0.85,0.0307692307687573,1,32,31,0,0,17
0.9,0.0,0,33,32,0,0,17
0.5,0.793650793638196,25,7,6,0,0,17
0.55,0.6349206349105568,20,12,11,0,0,17
0.6,0.5079365079284455,16,16,15,0,0,17
0.65,0.3492063492008063,11,21,20,0,0,17
0.7,0.0952380952365835,3,29,28,0,0,17
0.75,0.0,0,32,31,0,0,17
0.8,0.0,0,32,31,0,0,17
0.85,0.0,0,32,31,0,0,17
0.9,0.0,0,32,31,0,0,17
0.5,0.5999999999900001,18,12,12,0,0,17
0.55,0.4999999999916667,15,15,15,0,0,17
0.6,0.4666666666588889,14,16,16,0,0,17
0.65,0.299999999995,9,21,21,0,0,17
0.7,0.1999999999966666,6,24,24,0,0,17
0.75,0.1333333333311111,4,26,26,0,0,17
0.8,0.0999999999983333,3,27,27,0,0,17
0.85,0.0666666666655555,2,28,28,0,0,17
0.9,0.0333333333327777,1,29,29,0,0,17
0.5,0.6984126984016126,22,10,9,0,1,17
0.55,0.5714285714195012,18,14,13,0,1,17
0.6,0.5079365079284455,16,16,15,0,1,17
0.65,0.4761904761829176,15,17,16,0,1,17
0.7,0.3174603174552784,10,22,21,0,1,17
0.75,0.0952380952365835,3,29,28,0,1,17
0.8,0.0634920634910556,2,30,29,0,1,17
0.85,0.0317460317455278,1,31,30,0,1,17
0.9,0.0,0,32,31,0,1,17
0.5,0.6363636363539945,21,12,12,0,0,17
0.55,0.5454545454462809,18,15,15,0,0,17
0.6,0.4242424242359963,14,19,19,0,0,17
0.65,0.3030303030257116,10,23,23,0,0,17
0.7,0.3030303030257116,10,23,23,0,0,17
0.75,0.0909090909077135,3,30,30,0,0,17
0.8,0.0303030303025711,1,32,32,0,0,17
0.85,0.0,0,33,33,0,0,17
0.9,0.0,0,33,33,0,0,17
0.5,0.793650793638196,25,7,6,0,0,17
0.55,0.6666666666560846,21,11,10,0,0,17
0.6,0.603174603165029,19,13,12,0,0,17
0.65,0.4126984126918619,13,19,18,0,0,17
0.7,0.2222222222186949,7,25,24,0,0,17
0.75,0.0952380952365835,3,29,28,0,0,17
0.8,0.0634920634910556,2,30,29,0,0,17
0.85,0.0,0,32,31,0,0,17
0.9,0.0,0,32,31,0,0,17
0.5,0.6363636363539945,21,12,12,0,0,17
0.55,0.6363636363539945,21,12,12,0,0,17
0.6,0.4848484848411386,16,17,17,0,0,17
0.65,0.3939393939334251,13,20,20,0,0,17
0.7,0.2727272727231404,9,24,24,0,0,17
0.75,0.1515151515128558,5,28,28,0,0,17
0.8,0.0909090909077135,3,30,30,0,0,17
0.85,0.0,0,33,33,0,0,17
0.9,0.0,0,33,33,0,0,17
0.5,0.7187499999887695,23,9,9,0,0,17
0.55,0.6249999999902344,20,12,12,0,0,17
0.6,0.5624999999912109,18,14,14,0,0,17
0.65,0.4999999999921874,16,16,16,0,0,17
0.7,0.3437499999946289,11,21,21,0,0,17
0.75,0.218749999996582,7,25,25,0,0,17
0.8,0.0624999999990234,2,30,30,0,0,17
0.85,0.0312499999995117,1,31,31,0,0,17
0.9,0.0312499999995117,1,31,31,0,0,17
0.5,0.7999999999876922,26,7,6,0,0,17
0.55,0.5846153846063905,19,14,13,0,0,17
0.6,0.4307692307626035,14,19,18,0,0,17
0.65,0.3999999999938461,13,20,19,0,0,17
0.7,0.3076923076875739,10,23,22,0,0,17
0.75,0.1846153846125443,6,27,26,0,0,17
0.8,0.1230769230750295,4,29,28,0,0,17
0.85,0.0307692307687573,1,32,31,0,0,17
0.9,0.0,0,33,32,0,0,17
0.5,0.727272727261708,24,9,9,0,1,17
0.55,0.5757575757488521,19,14,14,0,1,17
0.6,0.4545454545385675,15,18,18,0,1,17
0.65,0.3333333333282828,11,22,22,0,1,17
0.7,0.1515151515128558,5,28,28,0,1,17
0.75,0.0606060606051423,2,31,31,0,1,17
0.8,0.0303030303025711,1,32,32,0,1,17
0.85,0.0,0,33,33,0,1,17
0.9,0.0,0,33,33,0,1,17
0.5,0.8124999999873046,26,7,5,0,0,17
0.55,0.6249999999902344,20,13,11,0,0,17
0.6,0.6249999999902344,20,13,11,0,0,17
0.65,0.4062499999936523,13,20,18,0,0,17
0.7,0.2812499999956054,9,24,22,0,0,17
0.75,0.1562499999975586,5,28,26,0,0,17
0.8,0.1249999999980468,4,29,27,0,0,17
0.85,0.0312499999995117,1,32,30,0,0,17
0.9,0.0,0,33,31,0,0,17
0.5,0.7499999999882813,24,8,8,0,0,17
0.55,0.6249999999902344,20,12,12,0,0,17
0.6,0.5312499999916992,17,15,15,0,0,17
0.65,0.437499999993164,14,18,18,0,0,17
0.7,0.218749999996582,7,25,25,0,0,17
0.75,0.1562499999975586,5,27,27,0,0,17
0.8,0.0937499999985351,3,29,29,0,0,17
0.85,0.0624999999990234,2,30,30,0,0,17
0.9,0.0,0,32,32,0,0,17
0.5,0.7076923076814201,23,10,9,0,0,17
0.55,0.5846153846063905,19,14,13,0,0,17
0.6,0.4307692307626035,14,19,18,0,0,17
0.65,0.3692307692250887,12,21,20,0,0,17
0.7,0.3076923076875739,10,23,22,0,0,17
0.75,0.2153846153813017,7,26,25,0,0,17
0.8,0.0923076923062721,3,30,29,0,0,17
0.85,0.0,0,33,32,0,0,17
0.9,0.0,0,33,32,0,0,17
0.5,0.6666666666560846,21,13,8,0,0,17
0.55,0.603174603165029,19,15,10,0,0,17
0.6,0.4761904761829176,15,19,14,0,0,17
0.65,0.4761904761829176,15,19,14,0,0,17
0.7,0.2539682539642227,8,26,21,0,0,17
0.75,0.0317460317455278,1,33,28,0,0,17
0.8,0.0,0,34,29,0,0,17
0.85,0.0,0,34,29,0,0,17
0.9,0.0,0,34,29,0,0,17
0.5,0.6666666666560846,21,12,9,0,0,17
0.55,0.6666666666560846,21,12,9,0,0,17
0.6,0.4444444444373898,14,19,16,0,0,17
0.65,0.3174603174552784,10,23,20,0,0,17
0.7,0.2539682539642227,8,25,22,0,0,17
0.75,0.1269841269821113,4,29,26,0,0,17
0.8,0.0317460317455278,1,32,29,0,0,17
0.85,0.0317460317455278,1,32,29,0,0,17
0.9,0.0,0,33,30,0,0,17
0.5,0.8253968253837239,26,6,5,0,0,17
0.55,0.793650793638196,25,7,6,0,0,17
0.6,0.5714285714195012,18,14,13,0,0,17
0.65,0.4126984126918619,13,19,18,0,0,17
0.7,0.2222222222186949,7,25,24,0,0,17
0.75,0.1587301587276392,5,27,26,0,0,17
0.8,0.0634920634910556,2,30,29,0,0,17
0.85,0.0,0,32,31,0,0,17
0.9,0.0,0,32,31,0,0,17
0.5,0.7213114753980113,22,9,8,0,0,17
0.55,0.6229508196619189,19,12,11,0,0,17
0.6,0.5573770491711906,17,14,13,0,0,17
0.65,0.3934426229443698,12,19,18,0,0,17
0.7,0.3606557376990056,11,20,19,0,0,17
0.75,0.1639344262268207,5,26,25,0,0,17
0.8,0.0983606557360924,3,28,27,0,0,17
0.85,0.0,0,31,30,0,0,17
0.9,0.0,0,31,30,0,0,17
0.5,0.6349206349105568,20,12,11,0,0,17
0.55,0.5079365079284455,16,16,15,0,0,17
0.6,0.4126984126918619,13,19,18,0,0,17
0.65,0.3492063492008063,11,21,20,0,0,17
0.7,0.2222222222186949,7,25,24,0,0,17
0.75,0.1269841269821113,4,28,27,0,0,17
0.8,0.0634920634910556,2,30,29,0,0,17
0.85,0.0317460317455278,1,31,30,0,0,17
0.9,0.0,0,32,31,0,0,17
0.5,0.6874999999892578,22,10,10,0,1,17
0.55,0.6562499999897461,21,11,11,0,1,17
0.6,0.4687499999926757,15,17,17,0,1,17
0.65,0.3124999999951172,10,22,22,0,1,17
0.7,0.2499999999960937,8,24,24,0,1,17
0.75,0.1249999999980468,4,28,28,0,1,17
0.8,0.1249999999980468,4,28,28,0,1,17
0.85,0.0312499999995117,1,31,31,0,1,17
0.9,0.0,0,32,32,0,1,17
0.5,0.6774193548277836,21,10,10,0,0,17
0.55,0.5806451612809573,18,13,13,0,0,17
0.6,0.4516129032185224,14,17,17,0,0,17
0.65,0.3548387096716962,11,20,20,0,0,17
0.7,0.2903225806404786,9,22,22,0,0,17
0.75,0.1290322580624349,4,27,27,0,0,17
0.8,0.0322580645156087,1,30,30,0,0,17
0.85,0.0,0,31,31,0,0,17
0.9,0.0,0,31,31,0,0,17
0.5,0.7878787878668503,26,9,5,1,0,17
0.55,0.6666666666565656,22,13,9,1,0,17
0.6,0.5757575757488521,19,16,12,1,0,17
0.65,0.4242424242359963,14,21,17,1,0,17
0.7,0.2727272727231404,9,26,22,1,0,17
0.75,0.0909090909077135,3,32,28,1,0,17
0.8,0.0909090909077135,3,32,28,1,0,17
0.85,0.0,0,35,31,1,0,17
0.9,0.0,0,35,31,1,0,17
0.5,0.7076923076814201,23,11,8,0,0,17
0.55,0.6461538461439053,21,13,10,0,0,17
0.6,0.5538461538376331,18,16,13,0,0,17
0.65,0.3384615384563313,11,23,20,0,0,17
0.7,0.2461538461500591,8,26,23,0,0,17
0.75,0.1230769230750295,4,30,27,0,0,17
0.8,0.0615384615375147,2,32,29,0,0,17
0.85,0.0307692307687573,1,33,30,0,0,17
0.9,0.0,0,34,31,0,0,17
0.5,0.6666666666565656,22,13,9,0,0,17
0.55,0.5757575757488521,19,16,12,0,0,17
0.6,0.4545454545385675,15,20,16,0,0,17
0.65,0.3333333333282828,11,24,20,0,0,17
0.7,0.1515151515128558,5,30,26,0,0,17
0.75,0.0606060606051423,2,33,29,0,0,17
0.8,0.0606060606051423,2,33,29,0,0,17
0.85,0.0606060606051423,2,33,29,0,0,17
0.9,0.0,0,35,31,0,0,17
0.5,0.7096774193433923,22,11,7,0,0,17
0.55,0.6129032257965661,19,14,10,0,0,17
0.6,0.3548387096716962,11,22,18,0,0,17
0.65,0.2903225806404786,9,24,20,0,0,17
0.7,0.1290322580624349,4,29,25,0,0,17
0.75,0.0322580645156087,1,32,28,0,0,17
0.8,0.0322580645156087,1,32,28,0,0,17
0.85,0.0322580645156087,1,32,28,0,0,17
0.9,0.0,0,33,29,0,0,17
0.5,0.6999999999883334,21,10,8,0,0,17
0.55,0.6333333333227779,19,12,10,0,0,17
0.6,0.4666666666588889,14,17,15,0,0,17
0.65,0.3333333333277778,10,21,19,0,0,17
0.7,0.2333333333294444,7,24,22,0,0,17
0.75,0.1999999999966666,6,25,23,0,0,17
0.8,0.0999999999983333,3,28,26,0,0,17
0.85,0.0333333333327777,1,30,28,0,0,17
0.9,0.0,0,31,29,0,0,17
0.5,0.6984126984016126,22,11,8,0,0,17
0.55,0.6666666666560846,21,12,9,0,0,17
0.6,0.5714285714195012,18,15,12,0,0,17
0.65,0.3492063492008063,11,22,19,0,0,17
0.7,0.190476190473167,6,27,24,0,0,17
0.75,0.0952380952365835,3,30,27,0,0,17
0.8,0.0317460317455278,1,32,29,0,0,17
0.85,0.0317460317455278,1,32,29,0,0,17
0.9,0.0317460317455278,1,32,29,0,0,17
0.5,0.6999999999883334,21,10,8,0,0,17
0.55,0.5333333333244444,16,15,13,0,0,17
0.6,0.4333333333261111,13,18,16,0,0,17
0.65,0.3333333333277778,10,21,19,0,0,17
0.7,0.2333333333294444,7,24,22,0,0,17
0.75,0.0999999999983333,3,28,26,0,0,17
0.8,0.0999999999983333,3,28,26,0,0,17
0.85,0.0666666666655555,2,29,27,0,0,17
0.9,0.0,0,31,29,0,0,17
0.5,0.6129032257965661,19,13,11,0,0,17
0.55,0.5161290322497399,16,16,14,0,0,17
0.6,0.3225806451560874,10,22,20,0,0,17
0.65,0.2580645161248699,8,24,22,0,0,17
0.7,0.1290322580624349,4,28,26,0,0,17
0.75,0.0645161290312174,2,30,28,0,0,17
0.8,0.0322580645156087,1,31,29,0,0,17
0.85,0.0,0,32,30,0,0,17
0.9,0.0,0,32,30,0,0,17
0.5,0.7666666666538889,23,8,6,0,0,17
0.55,0.5999999999900001,18,13,11,0,0,17
0.6,0.5333333333244444,16,15,13,0,0,17
0.65,0.4333333333261111,13,18,16,0,0,17
0.7,0.2333333333294444,7,24,22,0,0,17
0.75,0.1333333333311111,4,27,25,0,0,17
0.8,0.0666666666655555,2,29,27,0,0,17
0.85,0.0,0,31,29,0,0,17
0.9,0.0,0,31,29,0,0,17
0.5,0.6666666664444444,1,1,0,0,0,17
0.55,0.6666666664444444,1,1,0,0,0,17
0.6,0.6666666664444444,1,1,0,0,0,17
0.65,0.0,0,2,1,0,0,17
0.7,0.0,0,2,1,0,0,17
0.75,0.0,0,2,1,0,0,17
0.8,0.0,0,2,1,0,0,17
0.85,0.0,0,2,1,0,0,17
0.9,0.0,0,2,1,0,0,17
0.5,0.6666666664444444,1,1,0,0,0,17
0.55,0.6666666664444444,1,1,0,0,0,17
0.6,0.6666666664444444,1,1,0,0,0,17
0.65,0.6666666664444444,1,1,0,0,0,17
0.7,0.0,0,2,1,0,0,17
0.75,0.0,0,2,1,0,0,17
0.8,0.0,0,2,1,0,0,17
0.85,0.0,0,2,1,0,0,17
0.9,0.0,0,2,1,0,0,17
0.5,0.6666666664444444,1,1,0,0,0,17
0.55,0.6666666664444444,1,1,0,0,0,17
0.6,0.6666666664444444,1,1,0,0,0,17
0.65,0.6666666664444444,1,1,0,0,0,17
0.7,0.6666666664444444,1,1,0,0,0,17
0.75,0.0,0,2,1,0,0,17
0.8,0.0,0,2,1,0,0,17
0.85,0.0,0,2,1,0,0,17
0.9,0.0,0,2,1,0,0,17
0.5,0.6666666664444444,1,1,0,0,0,17
0.55,0.6666666664444444,1,1,0,0,0,17
0.6,0.6666666664444444,1,1,0,0,0,17
0.65,0.6666666664444444,1,1,0,0,0,17
0.7,0.0,0,2,1,0,0,17
0.75,0.0,0,2,1,0,0,17
0.8,0.0,0,2,1,0,0,17
0.85,0.0,0,2,1,0,0,17
0.9,0.0,0,2,1,0,0,17
0.5,0.6666666664444444,1,1,0,0,0,17
0.55,0.6666666664444444,1,1,0,0,0,17
0.6,0.6666666664444444,1,1,0,0,0,17
0.65,0.0,0,2,1,0,0,17
0.7,0.0,0,2,1,0,0,17
0.75,0.0,0,2,1,0,0,17
0.8,0.0,0,2,1,0,0,17
0.85,0.0,0,2,1,0,0,17
0.9,0.0,0,2,1,0,0,17
0.5,0.6666666664444444,1,1,0,0,0,17
0.55,0.6666666664444444,1,1,0,0,0,17
0.6,0.6666666664444444,1,1,0,0,0,17
0.65,0.6666666664444444,1,1,0,0,0,17
0.7,0.6666666664444444,1,1,0,0,0,17
0.75,0.0,0,2,1,0,0,17
0.8,0.0,0,2,1,0,0,17
0.85,0.0,0,2,1,0,0,17
0.9,0.0,0,2,1,0,0,17
0.5,0.6666666664444444,1,1,0,0,0,17
0.55,0.6666666664444444,1,1,0,0,0,17
0.6,0.6666666664444444,1,1,0,0,0,17
0.65,0.6666666664444444,1,1,0,0,0,17
0.7,0.0,0,2,1,0,0,17
0.75,0.0,0,2,1,0,0,17
0.8,0.0,0,2,1,0,0,17
0.85,0.0,0,2,1,0,0,17
0.9,0.0,0,2,1,0,0,17
0.5,0.6666666664444444,1,1,0,0,0,17
0.55,0.6666666664444444,1,1,0,0,0,17
0.6,0.0,0,2,1,0,0,17
0.65,0.0,0,2,1,0,0,17
0.7,0.0,0,2,1,0,0,17
0.75,0.0,0,2,1,0,0,17
0.8,0.0,0,2,1,0,0,17
0.85,0.0,0,2,1,0,0,17
0.9,0.0,0,2,1,0,0,17
0.5,0.9999999995,1,0,0,0,0,17
0.55,0.9999999995,1,0,0,0,0,17
0.6,0.9999999995,1,0,0,0,0,17
0.65,0.9999999995,1,0,0,0,0,17
0.7,0.9999999995,1,0,0,0,0,17
0.75,0.9999999995,1,0,0,0,0,17
0.8,0.9999999995,1,0,0,0,0,17
0.85,0.0,0,1,1,0,0,17
0.9,0.0,0,1,1,0,0,17
0.5,0.9999999995,1,0,0,0,0,17
0.55,0.9999999995,1,0,0,0,0,17
0.6,0.9999999995,1,0,0,0,0,17
0.65,0.9999999995,1,0,0,0,0,17
0.7,0.0,0,1,1,0,0,17
0.75,0.0,0,1,1,0,0,17
0.8,0.0,0,1,1,0,0,17
0.85,0.0,0,1,1,0,0,17
0.9,0.0,0,1,1,0,0,17
0.5,0.6666666664444444,1,1,0,0,0,17
0.55,0.6666666664444444,1,1,0,0,0,17
0.6,0.6666666664444444,1,1,0,0,0,17
0.65,0.6666666664444444,1,1,0,0,0,17
0.7,0.0,0,2,1,0,0,17
0.75,0.0,0,2,1,0,0,17
0.8,0.0,0,2,1,0,0,17
0.85,0.0,0,2,1,0,0,17
0.9,0.0,0,2,1,0,0,17
0.5,0.9999999995,1,0,0,0,0,17
0.55,0.9999999995,1,0,0,0,0,17
0.6,0.9999999995,1,0,0,0,0,17
0.65,0.0,0,1,1,0,0,17
0.7,0.0,0,1,1,0,0,17
0.75,0.0,0,1,1,0,0,17
0.8,0.0,0,1,1,0,0,17
0.85,0.0,0,1,1,0,0,17
0.9,0.0,0,1,1,0,0,17
0.5,0.6666666664444444,1,1,0,0,0,17
0.55,0.6666666664444444,1,1,0,0,0,17
0.6,0.6666666664444444,1,1,0,0,0,17
0.65,0.6666666664444444,1,1,0,0,0,17
0.7,0.6666666664444444,1,1,0,0,0,17
0.75,0.0,0,2,1,0,0,17
0.8,0.0,0,2,1,0,0,17
0.85,0.0,0,2,1,0,0,17
0.9,0.0,0,2,1,0,0,17
0.5,0.6666666664444444,1,1,0,0,0,17
0.55,0.6666666664444444,1,1,0,0,0,17
0.6,0.6666666664444444,1,1,0,0,0,17
0.65,0.0,0,2,1,0,0,17
0.7,0.0,0,2,1,0,0,17
0.75,0.0,0,2,1,0,0,17
0.8,0.0,0,2,1,0,0,17
0.85,0.0,0,2,1,0,0,17
0.9,0.0,0,2,1,0,0,17
0.5,0.9999999995,1,0,0,0,0,17
0.55,0.9999999995,1,0,0,0,0,17
0.6,0.9999999995,1,0,0,0,0,17
0.65,0.9999999995,1,0,0,0,0,17
0.7,0.9999999995,1,0,0,0,0,17
0.75,0.0,0,1,1,0,0,17
0.8,0.0,0,1,1,0,0,17
