threshold,f1,tp,fp,fn,merges,splits,val
0.5,0.0,0,7,23,0,0,best_model_d4
0.55,0.0,0,7,23,0,0,best_model_d4
0.6,0.0,0,7,23,0,0,best_model_d4
0.65,0.0,0,7,23,0,0,best_model_d4
0.7,0.0,0,7,23,0,0,best_model_d4
0.75,0.0,0,7,23,0,0,best_model_d4
0.8,0.0,0,7,23,0,0,best_model_d4
0.85,0.0,0,7,23,0,0,best_model_d4
0.9,0.0,0,7,23,0,0,best_model_d4
0.5,0.0,0,11,23,0,0,best_model_d4
0.55,0.0,0,11,23,0,0,best_model_d4
0.6,0.0,0,11,23,0,0,best_model_d4
0.65,0.0,0,11,23,0,0,best_model_d4
0.7,0.0,0,11,23,0,0,best_model_d4
0.75,0.0,0,11,23,0,0,best_model_d4
0.8,0.0,0,11,23,0,0,best_model_d4
0.85,0.0,0,11,23,0,0,best_model_d4
0.9,0.0,0,11,23,0,0,best_model_d4
0.5,0.0,0,22,23,0,0,best_model_d4
0.55,0.0,0,22,23,0,0,best_model_d4
0.6,0.0,0,22,23,0,0,best_model_d4
0.65,0.0,0,22,23,0,0,best_model_d4
0.7,0.0,0,22,23,0,0,best_model_d4
0.75,0.0,0,22,23,0,0,best_model_d4
0.8,0.0,0,22,23,0,0,best_model_d4
0.85,0.0,0,22,23,0,0,best_model_d4
0.9,0.0,0,22,23,0,0,best_model_d4
0.5,0.0,0,15,23,0,0,best_model_d4
0.55,0.0,0,15,23,0,0,best_model_d4
0.6,0.0,0,15,23,0,0,best_model_d4
0.65,0.0,0,15,23,0,0,best_model_d4
0.7,0.0,0,15,23,0,0,best_model_d4
0.75,0.0,0,15,23,0,0,best_model_d4
0.8,0.0,0,15,23,0,0,best_model_d4
0.85,0.0,0,15,23,0,0,best_model_d4
0.9,0.0,0,15,23,0,0,best_model_d4
0.5,0.0952380952358276,2,17,21,0,0,best_model_d4
0.55,0.0,0,19,23,0,0,best_model_d4
0.6,0.0,0,19,23,0,0,best_model_d4
0.65,0.0,0,19,23,0,0,best_model_d4
0.7,0.0,0,19,23,0,0,best_model_d4
0.75,0.0,0,19,23,0,0,best_model_d4
0.8,0.0,0,19,23,0,0,best_model_d4
0.85,0.0,0,19,23,0,0,best_model_d4
0.9,0.0,0,19,23,0,0,best_model_d4
0.5,0.0571428571412245,1,11,22,0,0,best_model_d4
0.55,0.0571428571412245,1,11,22,0,0,best_model_d4
0.6,0.0,0,12,23,0,0,best_model_d4
0.65,0.0,0,12,23,0,0,best_model_d4
0.7,0.0,0,12,23,0,0,best_model_d4
0.75,0.0,0,12,23,0,0,best_model_d4
0.8,0.0,0,12,23,0,0,best_model_d4
0.85,0.0,0,12,23,0,0,best_model_d4
0.9,0.0,0,12,23,0,0,best_model_d4
0.5,0.0588235294100346,1,10,22,0,0,best_model_d4
0.55,0.0,0,11,23,0,0,best_model_d4
0.6,0.0,0,11,23,0,0,best_model_d4
0.65,0.0,0,11,23,0,0,best_model_d4
0.7,0.0,0,11,23,0,0,best_model_d4
0.75,0.0,0,11,23,0,0,best_model_d4
0.8,0.0,0,11,23,0,0,best_model_d4
0.85,0.0,0,11,23,0,0,best_model_d4
0.9,0.0,0,11,23,0,0,best_model_d4
0.5,0.0555555555540123,1,12,22,0,0,best_model_d4
0.55,0.0,0,13,23,0,0,best_model_d4
0.6,0.0,0,13,23,0,0,best_model_d4
0.65,0.0,0,13,23,0,0,best_model_d4
0.7,0.0,0,13,23,0,0,best_model_d4
0.75,0.0,0,13,23,0,0,best_model_d4
0.8,0.0,0,13,23,0,0,best_model_d4
0.85,0.0,0,13,23,0,0,best_model_d4
0.9,0.0,0,13,23,0,0,best_model_d4
0.5,0.0,0,12,23,0,0,best_model_d4
0.55,0.0,0,12,23,0,0,best_model_d4
0.6,0.0,0,12,23,0,0,best_model_d4
0.65,0.0,0,12,23,0,0,best_model_d4
0.7,0.0,0,12,23,0,0,best_model_d4
0.75,0.0,0,12,23,0,0,best_model_d4
0.8,0.0,0,12,23,0,0,best_model_d4
0.85,0.0,0,12,23,0,0,best_model_d4
0.9,0.0,0,12,23,0,0,best_model_d4
0.5,0.0476190476179138,1,18,22,0,0,best_model_d4
0.55,0.0476190476179138,1,18,22,0,0,best_model_d4
0.6,0.0476190476179138,1,18,22,0,0,best_model_d4
0.65,0.0476190476179138,1,18,22,0,0,best_model_d4
0.7,0.0,0,19,23,0,0,best_model_d4
0.75,0.0,0,19,23,0,0,best_model_d4
0.8,0.0,0,19,23,0,0,best_model_d4
0.85,0.0,0,19,23,0,0,best_model_d4
0.9,0.0,0,19,23,0,0,best_model_d4
0.5,0.0,0,12,23,0,0,best_model_d4
0.55,0.0,0,12,23,0,0,best_model_d4
0.6,0.0,0,12,23,0,0,best_model_d4
0.65,0.0,0,12,23,0,0,best_model_d4
0.7,0.0,0,12,23,0,0,best_model_d4
0.75,0.0,0,12,23,0,0,best_model_d4
0.8,0.0,0,12,23,0,0,best_model_d4
0.85,0.0,0,12,23,0,0,best_model_d4
0.9,0.0,0,12,23,0,0,best_model_d4
0.5,0.0555555555540123,1,12,22,0,0,best_model_d4
0.55,0.0,0,13,23,0,0,best_model_d4
0.6,0.0,0,13,23,0,0,best_model_d4
0.65,0.0,0,13,23,0,0,best_model_d4
0.7,0.0,0,13,23,0,0,best_model_d4
0.75,0.0,0,13,23,0,0,best_model_d4
0.8,0.0,0,13,23,0,0,best_model_d4
0.85,0.0,0,13,23,0,0,best_model_d4
0.9,0.0,0,13,23,0,0,best_model_d4
0.5,0.0571428571412245,1,11,22,0,0,best_model_d4
0.55,0.0571428571412245,1,11,22,0,0,best_model_d4
0.6,0.0,0,12,23,0,0,best_model_d4
0.65,0.0,0,12,23,0,0,best_model_d4
0.7,0.0,0,12,23,0,0,best_model_d4
0.75,0.0,0,12,23,0,0,best_model_d4
0.8,0.0,0,12,23,0,0,best_model_d4
0.85,0.0,0,12,23,0,0,best_model_d4
0.9,0.0,0,12,23,0,0,best_model_d4
0.5,0.114285714282449,2,10,21,0,0,best_model_d4
0.55,0.0571428571412245,1,11,22,0,0,best_model_d4
0.6,0.0571428571412245,1,11,22,0,0,best_model_d4
0.65,0.0571428571412245,1,11,22,0,0,best_model_d4
0.7,0.0,0,12,23,0,0,best_model_d4
0.75,0.0,0,12,23,0,0,best_model_d4
0.8,0.0,0,12,23,0,0,best_model_d4
0.85,0.0,0,12,23,0,0,best_model_d4
0.9,0.0,0,12,23,0,0,best_model_d4
0.5,0.0512820512807363,1,15,22,0,0,best_model_d4
0.55,0.0,0,16,23,0,0,best_model_d4
0.6,0.0,0,16,23,0,0,best_model_d4
0.65,0.0,0,16,23,0,0,best_model_d4
0.7,0.0,0,16,23,0,0,best_model_d4
0.75,0.0,0,16,23,0,0,best_model_d4
0.8,0.0,0,16,23,0,0,best_model_d4
0.85,0.0,0,16,23,0,0,best_model_d4
0.9,0.0,0,16,23,0,0,best_model_d4
0.5,0.04999999999875,1,16,22,0,0,best_model_d4
0.55,0.0,0,17,23,0,0,best_model_d4
0.6,0.0,0,17,23,0,0,best_model_d4
0.65,0.0,0,17,23,0,0,best_model_d4
0.7,0.0,0,17,23,0,0,best_model_d4
0.75,0.0,0,17,23,0,0,best_model_d4
0.8,0.0,0,17,23,0,0,best_model_d4
0.85,0.0,0,17,23,0,0,best_model_d4
0.9,0.0,0,17,23,0,0,best_model_d4
0.5,0.1395348837176852,3,17,20,0,0,best_model_d4
0.55,0.0,0,20,23,0,0,best_model_d4
0.6,0.0,0,20,23,0,0,best_model_d4
0.65,0.0,0,20,23,0,0,best_model_d4
0.7,0.0,0,20,23,0,0,best_model_d4
0.75,0.0,0,20,23,0,0,best_model_d4
0.8,0.0,0,20,23,0,0,best_model_d4
0.85,0.0,0,20,23,0,0,best_model_d4
0.9,0.0,0,20,23,0,0,best_model_d4
0.5,0.0526315789459833,1,14,22,0,0,best_model_d4
0.55,0.0526315789459833,1,14,22,0,0,best_model_d4
0.6,0.0526315789459833,1,14,22,0,0,best_model_d4
0.65,0.0,0,15,23,0,0,best_model_d4
0.7,0.0,0,15,23,0,0,best_model_d4
0.75,0.0,0,15,23,0,0,best_model_d4
0.8,0.0,0,15,23,0,0,best_model_d4
0.85,0.0,0,15,23,0,0,best_model_d4
0.9,0.0,0,15,23,0,0,best_model_d4
0.5,0.0,0,10,22,0,0,best_model_d4
0.55,0.0,0,10,22,0,0,best_model_d4
0.6,0.0,0,10,22,0,0,best_model_d4
0.65,0.0,0,10,22,0,0,best_model_d4
0.7,0.0,0,10,22,0,0,best_model_d4
0.75,0.0,0,10,22,0,0,best_model_d4
0.8,0.0,0,10,22,0,0,best_model_d4
0.85,0.0,0,10,22,0,0,best_model_d4
0.9,0.0,0,10,22,0,0,best_model_d4
0.5,0.0,0,12,23,0,0,best_model_d4
0.55,0.0,0,12,23,0,0,best_model_d4
0.6,0.0,0,12,23,0,0,best_model_d4
0.65,0.0,0,12,23,0,0,best_model_d4
0.7,0.0,0,12,23,0,0,best_model_d4
0.75,0.0,0,12,23,0,0,best_model_d4
0.8,0.0,0,12,23,0,0,best_model_d4
0.85,0.0,0,12,23,0,0,best_model_d4
0.9,0.0,0,12,23,0,0,best_model_d4
0.5,0.0571428571412245,1,11,22,0,0,best_model_d4
0.55,0.0,0,12,23,0,0,best_model_d4
0.6,0.0,0,12,23,0,0,best_model_d4
0.65,0.0,0,12,23,0,0,best_model_d4
0.7,0.0,0,12,23,0,0,best_model_d4
0.75,0.0,0,12,23,0,0,best_model_d4
0.8,0.0,0,12,23,0,0,best_model_d4
0.85,0.0,0,12,23,0,0,best_model_d4
0.9,0.0,0,12,23,0,0,best_model_d4
0.5,0.1463414634110648,3,15,20,0,0,best_model_d4
0.55,0.0975609756073765,2,16,21,0,0,best_model_d4
0.6,0.0487804878036882,1,17,22,0,0,best_model_d4
0.65,0.0487804878036882,1,17,22,0,0,best_model_d4
0.7,0.0,0,18,23,0,0,best_model_d4
0.75,0.0,0,18,23,0,0,best_model_d4
0.8,0.0,0,18,23,0,0,best_model_d4
0.85,0.0,0,18,23,0,0,best_model_d4
0.9,0.0,0,18,23,0,0,best_model_d4
0.5,0.0416666666657986,1,24,22,0,0,best_model_d4
0.55,0.0,0,25,23,0,0,best_model_d4
0.6,0.0,0,25,23,0,0,best_model_d4
0.65,0.0,0,25,23,0,0,best_model_d4
0.7,0.0,0,25,23,0,0,best_model_d4
0.75,0.0,0,25,23,0,0,best_model_d4
0.8,0.0,0,25,23,0,0,best_model_d4
0.85,0.0,0,25,23,0,0,best_model_d4
0.9,0.0,0,25,23,0,0,best_model_d4
0.5,0.0888888888869135,2,20,21,0,0,best_model_d4
0.55,0.0444444444434567,1,21,22,0,0,best_model_d4
0.6,0.0444444444434567,1,21,22,0,0,best_model_d4
0.65,0.0444444444434567,1,21,22,0,0,best_model_d4
0.7,0.0444444444434567,1,21,22,0,0,best_model_d4
0.75,0.0,0,22,23,0,0,best_model_d4
0.8,0.0,0,22,23,0,0,best_model_d4
0.85,0.0,0,22,23,0,0,best_model_d4
0.9,0.0,0,22,23,0,0,best_model_d4
0.5,0.0555555555540123,1,12,22,0,0,best_model_d4
0.55,0.0,0,13,23,0,0,best_model_d4
0.6,0.0,0,13,23,0,0,best_model_d4
0.65,0.0,0,13,23,0,0,best_model_d4
0.7,0.0,0,13,23,0,0,best_model_d4
0.75,0.0,0,13,23,0,0,best_model_d4
0.8,0.0,0,13,23,0,0,best_model_d4
0.85,0.0,0,13,23,0,0,best_model_d4
0.9,0.0,0,13,23,0,0,best_model_d4
0.5,0.1481481481426611,2,2,21,0,0,best_model_d4
0.55,0.1481481481426611,2,2,21,0,0,best_model_d4
0.6,0.0740740740713305,1,3,22,0,0,best_model_d4
0.65,0.0,0,4,23,0,0,best_model_d4
0.7,0.0,0,4,23,0,0,best_model_d4
0.75,0.0,0,4,23,0,0,best_model_d4
0.8,0.0,0,4,23,0,0,best_model_d4
0.85,0.0,0,4,23,0,0,best_model_d4
0.9,0.0,0,4,23,0,0,best_model_d4
0.5,0.1212121212084481,2,8,21,0,0,best_model_d4
0.55,0.1212121212084481,2,8,21,0,0,best_model_d4
0.6,0.0,0,10,23,0,0,best_model_d4
0.65,0.0,0,10,23,0,0,best_model_d4
0.7,0.0,0,10,23,0,0,best_model_d4
0.75,0.0,0,10,23,0,0,best_model_d4
0.8,0.0,0,10,23,0,0,best_model_d4
0.85,0.0,0,10,23,0,0,best_model_d4
0.9,0.0,0,10,23,0,0,best_model_d4
0.5,0.0,0,7,23,0,0,best_model_d4
0.55,0.0,0,7,23,0,0,best_model_d4
0.6,0.0,0,7,23,0,0,best_model_d4
0.65,0.0,0,7,23,0,0,best_model_d4
0.7,0.0,0,7,23,0,0,best_model_d4
0.75,0.0,0,7,23,0,0,best_model_d4
0.8,0.0,0,7,23,0,0,best_model_d4
0.85,0.0,0,7,23,0,0,best_model_d4
0.9,0.0,0,7,23,0,0,best_model_d4
0.5,0.0624999999980468,1,8,22,0,0,best_model_d4
0.55,0.0624999999980468,1,8,22,0,0,best_model_d4
0.6,0.0624999999980468,1,8,22,0,0,best_model_d4
0.65,0.0,0,9,23,0,0,best_model_d4
0.7,0.0,0,9,23,0,0,best_model_d4
0.75,0.0,0,9,23,0,0,best_model_d4
0.8,0.0,0,9,23,0,0,best_model_d4
0.85,0.0,0,9,23,0,0,best_model_d4
0.9,0.0,0,9,23,0,0,best_model_d4
0.5,0.0,0,14,23,0,0,best_model_d4
0.55,0.0,0,14,23,0,0,best_model_d4
0.6,0.0,0,14,23,0,0,best_model_d4
0.65,0.0,0,14,23,0,0,best_model_d4
0.7,0.0,0,14,23,0,0,best_model_d4
0.75,0.0,0,14,23,0,0,best_model_d4
0.8,0.0,0,14,23,0,0,best_model_d4
0.85,0.0,0,14,23,0,0,best_model_d4
0.9,0.0,0,14,23,0,0,best_model_d4
0.5,0.114285714282449,2,10,21,0,0,best_model_d4
0.55,0.0571428571412245,1,11,22,0,0,best_model_d4
0.6,0.0,0,12,23,0,0,best_model_d4
0.65,0.0,0,12,23,0,0,best_model_d4
0.7,0.0,0,12,23,0,0,best_model_d4
0.75,0.0,0,12,23,0,0,best_model_d4
0.8,0.0,0,12,23,0,0,best_model_d4
0.85,0.0,0,12,23,0,0,best_model_d4
0.9,0.0,0,12,23,0,0,best_model_d4
0.5,0.0588235294100346,1,10,22,0,0,best_model_d4
0.55,0.0,0,11,23,0,0,best_model_d4
0.6,0.0,0,11,23,0,0,best_model_d4
0.65,0.0,0,11,23,0,0,best_model_d4
0.7,0.0,0,11,23,0,0,best_model_d4
0.75,0.0,0,11,23,0,0,best_model_d4
0.8,0.0,0,11,23,0,0,best_model_d4
0.85,0.0,0,11,23,0,0,best_model_d4
0.9,0.0,0,11,23,0,0,best_model_d4
0.5,0.114285714282449,2,10,21,0,0,best_model_d4
0.55,0.0571428571412245,1,11,22,0,0,best_model_d4
0.6,0.0571428571412245,1,11,22,0,0,best_model_d4
0.65,0.0571428571412245,1,11,22,0,0,best_model_d4
0.7,0.0,0,12,23,0,0,best_model_d4
0.75,0.0,0,12,23,0,0,best_model_d4
0.8,0.0,0,12,23,0,0,best_model_d4
0.85,0.0,0,12,23,0,0,best_model_d4
0.9,0.0,0,12,23,0,0,best_model_d4
0.5,0.1621621621577794,3,11,20,0,0,best_model_d4
0.55,0.1621621621577794,3,11,20,0,0,best_model_d4
0.6,0.1621621621577794,3,11,20,0,0,best_model_d4
0.65,0.0540540540525931,1,13,22,0,0,best_model_d4
0.7,0.0540540540525931,1,13,22,0,0,best_model_d4
0.75,0.0,0,14,23,0,0,best_model_d4
0.8,0.0,0,14,23,0,0,best_model_d4
0.85,0.0,0,14,23,0,0,best_model_d4
0.9,0.0,0,14,23,0,0,best_model_d4
0.5,0.0,0,9,23,0,0,best_model_d4
0.55,0.0,0,9,23,0,0,best_model_d4
0.6,0.0,0,9,23,0,0,best_model_d4
0.65,0.0,0,9,23,0,0,best_model_d4
0.7,0.0,0,9,23,0,0,best_model_d4
0.75,0.0,0,9,23,0,0,best_model_d4
0.8,0.0,0,9,23,0,0,best_model_d4
0.85,0.0,0,9,23,0,0,best_model_d4
0.9,0.0,0,9,23,0,0,best_model_d4
0.5,0.0526315789459833,1,15,21,0,0,best_model_d4
0.55,0.0526315789459833,1,15,21,0,0,best_model_d4
0.6,0.0526315789459833,1,15,21,0,0,best_model_d4
0.65,0.0,0,16,22,0,0,best_model_d4
0.7,0.0,0,16,22,0,0,best_model_d4
0.75,0.0,0,16,22,0,0,best_model_d4
0.8,0.0,0,16,22,0,0,best_model_d4
0.85,0.0,0,16,22,0,0,best_model_d4
0.9,0.0,0,16,22,0,0,best_model_d4
0.5,0.0555555555540123,1,12,22,0,0,best_model_d4
0.55,0.0555555555540123,1,12,22,0,0,best_model_d4
0.6,0.0555555555540123,1,12,22,0,0,best_model_d4
0.65,0.0555555555540123,1,12,22,0,0,best_model_d4
0.7,0.0555555555540123,1,12,22,0,0,best_model_d4
0.75,0.0,0,13,23,0,0,best_model_d4
0.8,0.0,0,13,23,0,0,best_model_d4
0.85,0.0,0,13,23,0,0,best_model_d4
0.9,0.0,0,13,23,0,0,best_model_d4
0.5,0.060606060604224,1,9,22,0,0,best_model_d4
0.55,0.060606060604224,1,9,22,0,0,best_model_d4
0.6,0.060606060604224,1,9,22,0,0,best_model_d4
0.65,0.060606060604224,1,9,22,0,0,best_model_d4
0.7,0.0,0,10,23,0,0,best_model_d4
0.75,0.0,0,10,23,0,0,best_model_d4
0.8,0.0,0,10,23,0,0,best_model_d4
0.85,0.0,0,10,23,0,0,best_model_d4
0.9,0.0,0,10,23,0,0,best_model_d4
0.5,0.0555555555540123,1,12,22,0,0,best_model_d4
0.55,0.0,0,13,23,0,0,best_model_d4
0.6,0.0,0,13,23,0,0,best_model_d4
0.65,0.0,0,13,23,0,0,best_model_d4
0.7,0.0,0,13,23,0,0,best_model_d4
0.75,0.0,0,13,23,0,0,best_model_d4
0.8,0.0,0,13,23,0,0,best_model_d4
0.85,0.0,0,13,23,0,0,best_model_d4
0.9,0.0,0,13,23,0,0,best_model_d4
0.5,0.0487804878036882,1,17,22,0,0,best_model_d4
0.55,0.0487804878036882,1,17,22,0,0,best_model_d4
0.6,0.0487804878036882,1,17,22,0,0,best_model_d4
0.65,0.0,0,18,23,0,0,best_model_d4
0.7,0.0,0,18,23,0,0,best_model_d4
0.75,0.0,0,18,23,0,0,best_model_d4
0.8,0.0,0,18,23,0,0,best_model_d4
0.85,0.0,0,18,23,0,0,best_model_d4
0.9,0.0,0,18,23,0,0,best_model_d4
0.5,0.0975609756073765,2,16,21,0,0,best_model_d4
0.55,0.0487804878036882,1,17,22,0,0,best_model_d4
0.6,0.0,0,18,23,0,0,best_model_d4
0.65,0.0,0,18,23,0,0,best_model_d4
0.7,0.0,0,18,23,0,0,best_model_d4
0.75,0.0,0,18,23,0,0,best_model_d4
0.8,0.0,0,18,23,0,0,best_model_d4
0.85,0.0,0,18,23,0,0,best_model_d4
0.9,0.0,0,18,23,0,0,best_model_d4
0.5,0.0930232558117901,2,18,21,0,0,best_model_d4
0.55,0.046511627905895,1,19,22,0,0,best_model_d4
0.6,0.0,0,20,23,0,0,best_model_d4
0.65,0.0,0,20,23,0,0,best_model_d4
0.7,0.0,0,20,23,0,0,best_model_d4
0.75,0.0,0,20,23,0,0,best_model_d4
0.8,0.0,0,20,23,0,0,best_model_d4
0.85,0.0,0,20,23,0,0,best_model_d4
0.9,0.0,0,20,23,0,0,best_model_d4
0.5,0.0512820512807363,1,15,22,0,0,best_model_d4
0.55,0.0512820512807363,1,15,22,0,0,best_model_d4
0.6,0.0,0,16,23,0,0,best_model_d4
0.65,0.0,0,16,23,0,0,best_model_d4
0.7,0.0,0,16,23,0,0,best_model_d4
0.75,0.0,0,16,23,0,0,best_model_d4
0.8,0.0,0,16,23,0,0,best_model_d4
0.85,0.0,0,16,23,0,0,best_model_d4
0.9,0.0,0,16,23,0,0,best_model_d4
0.5,0.0588235294100346,1,10,22,0,0,best_model_d4
0.55,0.0588235294100346,1,10,22,0,0,best_model_d4
0.6,0.0,0,11,23,0,0,best_model_d4
0.65,0.0,0,11,23,0,0,best_model_d4
0.7,0.0,0,11,23,0,0,best_model_d4
0.75,0.0,0,11,23,0,0,best_model_d4
0.8,0.0,0,11,23,0,0,best_model_d4
0.85,0.0,0,11,23,0,0,best_model_d4
0.9,0.0,0,11,23,0,0,best_model_d4
0.5,0.0588235294100346,1,10,22,0,0,best_model_d4
0.55,0.0588235294100346,1,10,22,0,0,best_model_d4
0.6,0.0588235294100346,1,10,22,0,0,best_model_d4
0.65,0.0588235294100346,1,10,22,0,0,best_model_d4
0.7,0.0,0,11,23,0,0,best_model_d4
0.75,0.0,0,11,23,0,0,best_model_d4
0.8,0.0,0,11,23,0,0,best_model_d4
0.85,0.0,0,11,23,0,0,best_model_d4
0.9,0.0,0,11,23,0,0,best_model_d4
0.5,0.0,0,12,23,0,0,best_model_d4
0.55,0.0,0,12,23,0,0,best_model_d4
0.6,0.0,0,12,23,0,0,best_model_d4
0.65,0.0,0,12,23,0,0,best_model_d4
0.7,0.0,0,12,23,0,0,best_model_d4
0.75,0.0,0,12,23,0,0,best_model_d4
0.8,0.0,0,12,23,0,0,best_model_d4
0.85,0.0,0,12,23,0,0,best_model_d4
0.9,0.0,0,12,23,0,0,best_model_d4
0.5,0.1212121212084481,2,8,21,0,0,best_model_d4
0.55,0.1212121212084481,2,8,21,0,0,best_model_d4
0.6,0.060606060604224,1,9,22,0,0,best_model_d4
0.65,0.0,0,10,23,0,0,best_model_d4
0.7,0.0,0,10,23,0,0,best_model_d4
0.75,0.0,0,10,23,0,0,best_model_d4
0.8,0.0,0,10,23,0,0,best_model_d4
0.85,0.0,0,10,23,0,0,best_model_d4
0.9,0.0,0,10,23,0,0,best_model_d4
0.5,0.0,0,11,23,0,0,best_model_d4
0.55,0.0,0,11,23,0,0,best_model_d4
0.6,0.0,0,11,23,0,0,best_model_d4
0.65,0.0,0,11,23,0,0,best_model_d4
0.7,0.0,0,11,23,0,0,best_model_d4
0.75,0.0,0,11,23,0,0,best_model_d4
0.8,0.0,0,11,23,0,0,best_model_d4
0.85,0.0,0,11,23,0,0,best_model_d4
0.9,0.0,0,11,23,0,0,best_model_d4
0.5,0.0588235294100346,1,11,21,0,0,best_model_d4
0.55,0.0,0,12,22,0,0,best_model_d4
0.6,0.0,0,12,22,0,0,best_model_d4
0.65,0.0,0,12,22,0,0,best_model_d4
0.7,0.0,0,12,22,0,0,best_model_d4
0.75,0.0,0,12,22,0,0,best_model_d4
0.8,0.0,0,12,22,0,0,best_model_d4
0.85,0.0,0,12,22,0,0,best_model_d4
0.9,0.0,0,12,22,0,0,best_model_d4
0.5,0.0588235294100346,1,10,22,0,0,best_model_d4
0.55,0.0588235294100346,1,10,22,0,0,best_model_d4
0.6,0.0,0,11,23,0,0,best_model_d4
0.65,0.0,0,11,23,0,0,best_model_d4
0.7,0.0,0,11,23,0,0,best_model_d4
0.75,0.0,0,11,23,0,0,best_model_d4
0.8,0.0,0,11,23,0,0,best_model_d4
0.85,0.0,0,11,23,0,0,best_model_d4
0.9,0.0,0,11,23,0,0,best_model_d4
0.5,0.0588235294100346,1,10,22,0,0,best_model_d4
0.55,0.0588235294100346,1,10,22,0,0,best_model_d4
0.6,0.0,0,11,23,0,0,best_model_d4
0.65,0.0,0,11,23,0,0,best_model_d4
0.7,0.0,0,11,23,0,0,best_model_d4
0.75,0.0,0,11,23,0,0,best_model_d4
0.8,0.0,0,11,23,0,0,best_model_d4
0.85,0.0,0,11,23,0,0,best_model_d4
0.9,0.0,0,11,23,0,0,best_model_d4
0.5,0.0999999999975,2,14,22,0,0,best_model_d4
0.55,0.04999999999875,1,15,23,0,0,best_model_d4
0.6,0.04999999999875,1,15,23,0,0,best_model_d4
0.65,0.04999999999875,1,15,23,0,0,best_model_d4
0.7,0.0,0,16,24,0,0,best_model_d4
0.75,0.0,0,16,24,0,0,best_model_d4
0.8,0.0,0,16,24,0,0,best_model_d4
0.85,0.0,0,16,24,0,0,best_model_d4
0.9,0.0,0,16,24,0,0,best_model_d4
0.5,0.0588235294100346,1,10,22,0,0,best_model_d4
0.55,0.0588235294100346,1,10,22,0,0,best_model_d4
0.6,0.0588235294100346,1,10,22,0,0,best_model_d4
0.65,0.0588235294100346,1,10,22,0,0,best_model_d4
0.7,0.0588235294100346,1,10,22,0,0,best_model_d4
0.75,0.0,0,11,23,0,0,best_model_d4
0.8,0.0,0,11,23,0,0,best_model_d4
0.85,0.0,0,11,23,0,0,best_model_d4
0.9,0.0,0,11,23,0,0,best_model_d4
0.5,0.0,0,16,23,0,0,best_model_d4
0.55,0.0,0,16,23,0,0,best_model_d4
0.6,0.0,0,16,23,0,0,best_model_d4
0.65,0.0,0,16,23,0,0,best_model_d4
0.7,0.0,0,16,23,0,0,best_model_d4
0.75,0.0,0,16,23,0,0,best_model_d4
0.8,0.0,0,16,23,0,0,best_model_d4
0.85,0.0,0,16,23,0,0,best_model_d4
0.9,0.0,0,16,23,0,0,best_model_d4
0.5,0.1081081081051862,2,12,21,0,0,best_model_d4
0.55,0.1081081081051862,2,12,21,0,0,best_model_d4
0.6,0.1081081081051862,2,12,21,0,0,best_model_d4
0.65,0.0540540540525931,1,13,22,0,0,best_model_d4
0.7,0.0,0,14,23,0,0,best_model_d4
0.75,0.0,0,14,23,0,0,best_model_d4
0.8,0.0,0,14,23,0,0,best_model_d4
0.85,0.0,0,14,23,0,0,best_model_d4
0.9,0.0,0,14,23,0,0,best_model_d4
0.5,0.1111111111080247,2,10,22,0,0,best_model_d4
0.55,0.0555555555540123,1,11,23,0,0,best_model_d4
0.6,0.0,0,12,24,0,0,best_model_d4
0.65,0.0,0,12,24,0,0,best_model_d4
0.7,0.0,0,12,24,0,0,best_model_d4
0.75,0.0,0,12,24,0,0,best_model_d4
0.8,0.0,0,12,24,0,0,best_model_d4
0.85,0.0,0,12,24,0,0,best_model_d4
0.9,0.0,0,12,24,0,0,best_model_d4
0.5,0.1538461538422091,3,12,21,0,0,best_model_d4
0.55,0.1538461538422091,3,12,21,0,0,best_model_d4
0.6,0.1538461538422091,3,12,21,0,0,best_model_d4
0.65,0.0,0,15,24,0,0,best_model_d4
0.7,0.0,0,15,24,0,0,best_model_d4
0.75,0.0,0,15,24,0,0,best_model_d4
0.8,0.0,0,15,24,0,0,best_model_d4
0.85,0.0,0,15,24,0,0,best_model_d4
0.9,0.0,0,15,24,0,0,best_model_d4
0.5,0.0571428571412245,1,11,22,0,0,best_model_d4
0.55,0.0,0,12,23,0,0,best_model_d4
0.6,0.0,0,12,23,0,0,best_model_d4
0.65,0.0,0,12,23,0,0,best_model_d4
0.7,0.0,0,12,23,0,0,best_model_d4
0.75,0.0,0,12,23,0,0,best_model_d4
0.8,0.0,0,12,23,0,0,best_model_d4
0.85,0.0,0,12,23,0,0,best_model_d4
0.9,0.0,0,12,23,0,0,best_model_d4
0.5,0.0851063829769126,2,21,22,0,0,best_model_d4
0.55,0.0,0,23,24,0,0,best_model_d4
0.6,0.0,0,23,24,0,0,best_model_d4
0.65,0.0,0,23,24,0,0,best_model_d4
0.7,0.0,0,23,24,0,0,best_model_d4
0.75,0.0,0,23,24,0,0,best_model_d4
0.8,0.0,0,23,24,0,0,best_model_d4
0.85,0.0,0,23,24,0,0,best_model_d4
0.9,0.0,0,23,24,0,0,best_model_d4
0.5,0.1538461538422091,3,13,20,0,0,best_model_d4
0.55,0.1025641025614727,2,14,21,0,0,best_model_d4
0.6,0.0512820512807363,1,15,22,0,0,best_model_d4
0.65,0.0512820512807363,1,15,22,0,0,best_model_d4
0.7,0.0,0,16,23,0,0,best_model_d4
